ConditionCode,Condition,PlayerA,PlayerB,TrialNum,TrialType,EncounterIntro,PlayerAction,RewardFeedback,PunishFeedback,EncounterPlayer,scenDelay,ImageDisarded.thisRepN,ImageDisarded.thisTrialN,ImageDisarded.thisN,ImageDisarded.thisIndex,exp_wrapper.thisRepN,exp_wrapper.thisTrialN,exp_wrapper.thisN,exp_wrapper.thisIndex,Encounters_Loop.thisRepN,Encounters_Loop.thisTrialN,Encounters_Loop.thisN,Encounters_Loop.thisIndex,thisRow.t,notes,Choose_Condition.started,InputSlider_Gender.started,InputSlider_Race.started,InputSlider_InOut.started,InputSlider_Swap.started,ProgressScreen.started,header.started,Choose_Condition.stopped,InputSlider_Gender.response,InputSlider_Gender.rt,InputSlider_Race.response,InputSlider_Race.rt,InputSlider_InOut.response,InputSlider_InOut.rt,InputSlider_Swap.response,InputSlider_Swap.rt,ProgressScreen.numClicks,ProgressScreen.timesOn,ProgressScreen.timesOff,Participant_Name.started,NameInput.started,participantName.started,button.started,Participant_Name.stopped,participantName.text,button.numClicks,button.timesOn,button.timesOff,WaitForScanner_discard.started,SyncPulse_discard.started,fix.started,WaitForScanner_discard.stopped,SyncPulse_discard.keys,SyncPulse_discard.rt,SyncPulse_discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,BaselineFixation.started,Baseline.started,Baseline.stopped,BaselineFixation.stopped,Instructions.started,Instructions_Text.started,Instructions.stopped,Delay.started,movie.started,Delay.stopped,Loading_Screen.started,PlayerLobby.started,Gamemaster.started,playerName.started,player1.started,loading.started,player2.started,loading2.started,player1_box.started,player2_box.started,loading.stopped,player1Reveal.started,loading2.stopped,player2Reveal.started,Loading_Screen.stopped,Loading_Complete.started,loadingComplete.started,textbox.started,next.started,key_response.started,Loading_Complete.stopped,key_response.keys,key_response.rt,key_response.duration,Scenario_Intro.started,intro.started,Scenario_Intro.stopped,W4S_Encounter.started,SyncPulse_Encounter.started,fix_encounter.started,W4S_Encounter.stopped,SyncPulse_Encounter.keys,SyncPulse_Encounter.rt,SyncPulse_Encounter.duration,Encounter_Intro.started,Encounter_intro.started,Encounter_Intro.stopped,Delay_2.started,movie3.started,ActionPrompt.started,movie3.stopped,ActionPrompt.stopped,Delay_2.stopped,W4S_Action.started,SyncPulse_Action.started,fix_Action.started,W4S_Action.stopped,SyncPulse_Action.keys,SyncPulse_Action.rt,SyncPulse_Action.duration,Player_Action.started,player_action_instructions.started,player_action_keys_punish.started,PlayerAction_text.started,RewardBox.started,PunishBox.started,player_action_keys_reward.started,rewardConfirmText.started,punishConfirmText.started,PunCountFeedback.started,RewCountFeedback.started,PunFeedback.started,RewFeedback.started,Player_Action.stopped,player_action_keys_punish.keys,player_action_keys_reward.keys,player_action_keys_reward.rt,player_action_keys_reward.duration,Feedback.started,Reward_Feedback.started,Punish_Feedback.started,Faster_feedback.started,Reward_Feedback.stopped,Punish_Feedback.stopped,Faster_feedback.stopped,Feedback.stopped,player_action_keys_punish.rt,player_action_keys_punish.duration,Encounter_intro.stopped,Conclusion.started,conclusionText.started,next2.started,keyResp3.started,Conclusion.stopped,keyResp3.keys,keyResp3.rt,keyResp3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,6,STR,An ogre emerges from a lift in the center of the room,Jack leaps at the ogre. He attempts to land a killing blow.,"Jack stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",Jack stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,Jack,7,,,,,0,0,0,0,0,5,5,5,249.32274159998633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.30632279999554,249.32274159998633,249.32274159998633,250.20698479993735,5,0.8782024000538513,None,250.20754780003335,250.23175299994182,256.23228769993875,256.23229860002175,256.26938309997786,256.26938309997786,263.557878099964,263.557878099964,263.4154323999537,263.5515677999938,263.557878099964,263.557878099964,264.20714700000826,5,0.6432877000188455,None,264.2076583999442,264.26302930002566,264.26302930002566,264.26302930002566,264.26302930002566,264.26302930002566,264.26302930002566,264.26302930002566,264.26302930002566,264.26302930002566,264.26302930002566,264.26302930002566,264.26302930002566,270.01029250002466,None,"['1', '1']","[5.083771000034176, 5.693027899949811]","[0.0009524999186396599, 0.0009768001036718488]",270.01053730002604,270.02297369996086,270.02297369996086,270.02297369996086,,,,275.02274579997174,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,7,STR,The floor of the next room is covered with small spikes.,Haoyu tries to use their strength to push a nearby boulder. He pushes in the direction of the spikes.,Haoyu successfully pushes the boulder carving a path along the spikes. He makes it across safely.,Haoyu fails to push the boulder and slips in the process. He suffer damage but is able to make it across.,Haoyu,9,,,,,0,0,0,0,0,6,6,6,275.03925559995696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.02299860003404,275.03925559995696,275.03925559995696,275.20587069995236,5,0.16202899999916553,None,275.2060844999505,275.2301296000369,281.23270709998906,281.2327182999579,281.271081599989,281.271081599989,290.5260332999751,290.5260332999751,290.3793238999788,290.5157637000084,290.5260332999751,290.5260332999751,291.2062331000343,5,0.6752979999873787,None,291.20657699997537,291.2576840999536,291.2576840999536,291.2576840999536,291.2576840999536,291.2576840999536,291.2576840999536,291.2576840999536,291.2576840999536,291.2576840999536,291.2576840999536,291.2576840999536,291.2576840999536,296.99347999994643,"['2', '2']",None,,,296.99373220000416,297.00599350000266,297.00599350000266,297.00599350000266,302.0057678000303,302.0057678000303,302.0057678000303,301.9890482999617,"[4.948129300028086, 5.701158200041391]","[0.0009483000030741096, 0.0009624999947845936]",,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,8,INT,Inside the next chamber is puzzle box that requires a sequence of clever moves to open. ,Jack tries to rely on his intelligence to open the box.,Jack was able to successfully open the box finding a valuable gemstone. He adds the gemstone to her pack.,"After too many failed attempts, the box explodes in Jack’s hand. He suffers damage. ",Jack,6,,,,,0,0,0,0,0,7,7,7,302.0057678000303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.98929529997986,302.0057678000303,302.0057678000303,302.2072787999641,5,0.1952696000225842,None,302.207844199962,302.24520020000637,308.229603499989,308.22961399995256,308.25610250001773,308.25610250001773,314.53031069994904,314.53031069994904,314.3838455999503,314.5196259999648,314.53031069994904,314.53031069994904,315.205794999958,5,0.6707807999337092,None,315.2060368999373,315.24459639994893,315.24459639994893,315.24459639994893,315.24459639994893,315.24459639994893,315.24459639994893,315.24459639994893,315.24459639994893,315.24459639994893,315.24459639994893,315.24459639994893,315.24459639994893,320.16986040002666,None,"['1', '1']","[4.252440099953674, 4.893196400022134]","[0.0009973000269383192, 0.0009645000100135803]",320.1701072999276,320.1809844999807,320.1809844999807,320.1809844999807,,,,325.17191759997513,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,9,STR,A wizard shoots an ice blast towards the players.,Haoyu holds up a shield and tries to overpower the blast. He then attacks the wizard.,Haoyu holds steady with the shield. He stabs the wizard. ,Haoyu’s shield gets blown away from the blast. He stabs the wizard but is damaged from the blast.,Haoyu,7,,,,,0,0,0,0,0,8,8,8,325.1885219999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.17215869994834,325.1885219999822,325.1885219999822,325.2054377000313,5,0.012402800028212368,None,325.205652799923,325.233466799953,331.22240149998106,331.22241499996744,331.2389653000282,331.2389653000282,338.52526170003694,338.52526170003694,338.3828962999396,338.51866780000273,338.52526170003694,338.52526170003694,339.20592919993214,5,0.6756491999840364,None,339.2062131999992,339.250207999954,339.250207999954,339.250207999954,339.250207999954,339.250207999954,339.250207999954,339.250207999954,339.250207999954,339.250207999954,339.250207999954,339.250207999954,339.250207999954,342.74585690000094,None,"['1', '1']","[2.8156372000230476, 3.460548499948345]","[0.0009148999815806746, 0.0009793000062927604]",342.7461038000183,342.75668099999893,342.75668099999893,342.75668099999893,347.7563758000033,347.7563758000033,347.7563758000033,347.74002030002885,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,10,INT,A ditch of dense noxious gas separates the entrance and exit of this chamber. On the entrance wall is a series of crystals flashing rythmically.,Jack attempts to use his wit to solve the mystery of the crystals.,Jack deciphers that the crystals required a specific sequence of touches. He inputs the sequence and waits for the gas to dissipate before proceeding.,Jack is unable to decipher the mystery of the flashing crystals. He runs across and suffers damage before pulling a lever dissipating the gas.,Jack,8,,,,,0,0,0,0,0,9,9,9,347.7563758000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.74053389998153,347.7563758000033,347.7563758000033,348.2067082999274,5,0.44500199996400625,None,348.2071822999278,348.243289200007,354.2480904000113,354.2481006999733,354.2789095999906,354.2789095999906,362.5472676999634,362.5472676999634,362.40511119994335,362.54057640000246,362.5472676999634,362.5472676999634,363.20639049995225,5,0.6539613000350073,None,363.2068287000293,363.257955799927,363.257955799927,363.257955799927,363.257955799927,363.257955799927,363.257955799927,363.257955799927,363.257955799927,363.257955799927,363.257955799927,363.257955799927,363.257955799927,369.5573849999346,None,"['1', '1']","[5.386845299974084, 6.25687449995894]","[0.0009333000052720308, 0.00091409997548908]",369.55763419996947,369.57169389992487,369.57169389992487,369.57169389992487,374.5722284000367,374.5722284000367,374.5722284000367,374.5554441999411,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,11,STR,The duo enter a room with scalding steam vents. A rusted wheel controlling the steam flow is fixed to the wall.,Jack relies on their strength to try and turn the wheel. He tries with all their might.,Jack successfully turns the valve shutting off the steam. He creates safe passage to the next chamber.,Jack is unable to turn the wheel. He is forced to dash across the hot steam and takes damage in the process.,Jack,8,,,,,0,0,0,0,0,10,10,10,374.5722284000367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.55575099994894,374.5722284000367,374.5722284000367,375.20564229995944,5,0.6290522000053898,None,375.2058939000126,375.24027169996407,381.2215428999625,381.2215597999748,381.23907439992763,381.23907439992763,389.51854640000965,389.51854640000965,389.3723645999562,389.5081519000232,389.51854640000965,389.51854640000965,390.2054433999583,5,0.6827853000722826,None,390.20575820002705,390.2536200999748,390.2536200999748,390.2536200999748,390.2536200999748,390.2536200999748,390.2536200999748,390.2536200999748,390.2536200999748,390.2536200999748,390.2536200999748,390.2536200999748,390.2536200999748,394.942426100024,"['2', '2']",None,,,394.9426752999425,394.97151719999965,394.97151719999965,394.97151719999965,,,,399.95433780003805,"[3.904281000024639, 4.648570799967274]","[0.0009311999892815948, 0.0010136000346392393]",,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,12,STR,A zombie emerges from the corner and swings its club.,Haoyu reflexively tried to grab the club. his attempts to overpower the swing. ,Haoyu successfully stops the blow. He decapitates the zombie in retaliation.,Haoyu is unable to stop the attack before and suffers damage. He was able to decapitate the zombie in retaliation.,Haoyu,8,,,,,0,0,0,0,0,11,11,11,399.9722527000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.9546646999661,399.9722527000122,399.9722527000122,400.20532429998275,5,0.22923810000065714,None,400.20556539995596,400.2414876000257,406.23737869993784,406.2373899000231,406.2585581999738,406.2585581999738,414.53015160001814,414.53015160001814,414.38802229997236,414.5229843999259,414.53015160001814,414.53015160001814,415.20582489995286,5,0.6712508999044076,None,415.2062642000383,415.2569961999543,415.2569961999543,415.2569961999543,415.2569961999543,415.2569961999543,415.2569961999543,415.2569961999543,415.2569961999543,415.2569961999543,415.2569961999543,415.2569961999543,415.2569961999543,421.2346073000226,"['2', '2']",None,,,421.234857799951,421.24546000000555,421.24546000000555,421.24546000000555,,,,426.2377561000176,"[3.485110000008717, 5.904913700069301]","[0.0009796000085771084, 0.0009379999246448278]",,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,13,INT,A vast pit connects the entrance and exit to the chamber. ,Haoyu tries to leverage his cleverness to devise a way to cross.,Haoyu’s throws dirt over the gap. He reveals an invisible bridge and makes it across safely.,Haoyu’s unsuccessfully tries to think of a plan. He jumps across but drops some valuables from his pack.,Haoyu,6,,,,,0,0,0,0,0,12,12,12,426.2551396000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.23819499998353,426.2551396000199,426.2551396000199,427.1062942999415,5,0.801926999934949,0.0009370000334456563,427.1064805999631,427.1217168000294,433.1046482999809,433.1046617999673,433.1218300999608,433.1218300999608,439.3779926999705,439.3779926999705,439.206402999931,439.3422169999685,439.3779926999705,439.3779926999705,440.20513619994745,5,0.8233656000811607,None,440.2053628999274,440.25304819992743,440.25304819992743,440.25304819992743,440.25304819992743,440.25304819992743,440.25304819992743,440.25304819992743,440.25304819992743,440.25304819992743,440.25304819992743,440.25304819992743,440.25304819992743,446.6878875999246,None,"['1', '1']","[5.620803400059231, 6.374885700060986]","[0.0010074999881908298, 0.0009336000075563788]",446.68815990001895,446.70589119999204,446.70589119999204,446.70589119999204,,,,451.6885679999832,,,433.1218300999608,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,14,INT,A blind serpent patrols the next room.,Jack tries to rely on his cleverness to silently outmanuever the serpent.,Jack throws a pebble to distract the serpent. He successfully distract it long enough and makes it through.,Jack tries to sneak across but slips. He makes it passed but the serpent bites their pack causing some valuables to spill.,Jack,7,,,,,0,0,0,0,0,13,13,13,451.7053504999494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.6890012000222,451.7053504999494,451.7053504999494,452.20603989996016,5,0.49689060007221997,None,452.2064658999443,452.255119199981,458.2414829999907,458.2414942999603,458.26317599997856,458.26317599997856,465.5490516999271,465.5490516999271,465.4078155999305,465.54368430003524,465.5490516999271,465.5490516999271,466.2048707000213,5,0.6535475999116898,None,466.20511939993594,466.2565886999946,466.2565886999946,466.2565886999946,466.2565886999946,466.2565886999946,466.2565886999946,466.2565886999946,466.2565886999946,466.2565886999946,466.2565886999946,466.2565886999946,466.2565886999946,473.56503539998084,"['2', '2']",None,,,473.5652862000279,473.5760347000323,473.5760347000323,473.5760347000323,,,,478.5717747999588,"[6.816374000045471, 7.263699400005862]","[0.0009619999909773469, 0.0006548999808728695]",,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,15,STR,A bridge across a chasm is lifted to be usable by a series of pulleys attached to a chain.,Haoyu tries to muster his strength to pull the platform up.,Haoyu successfully pulls the bridge up. He latches it to a nearby pillar.,Haoyu only partically pulls up the lift but not enough to be useable. He is forced to jump across dropping some valuables from their pack in the process. ,Haoyu,6,,,,,0,0,0,0,0,14,14,14,478.58867910003755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.5721222999273,478.58867910003755,478.58867910003755,479.2053404999897,5,0.6135272000683472,None,479.20564429997467,479.2541846999666,485.2428154000081,485.2428259999724,485.2728211999638,485.2728211999638,491.5779617000371,491.5779617000371,491.43537550000474,491.57130199996755,491.5779617000371,491.5779617000371,492.20628779998515,5,0.6241650999290869,None,492.20687639992684,492.2769323999528,492.2769323999528,492.2769323999528,492.2769323999528,492.2769323999528,492.2769323999528,492.2769323999528,492.2769323999528,492.2769323999528,492.2769323999528,492.2769323999528,492.2769323999528,498.142826700001,None,"['1', '1']","[5.289951799903065, 5.812912800000049]","[0.0009488000068813562, 0.000954899936914444]",498.14307089999784,498.15484939992893,498.15484939992893,498.15484939992893,503.1549741999479,503.1549741999479,503.1549741999479,503.138231299934,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,16,INT,A magical mirror is sits in the middle of the room. It hypnotizes the adventuerers by reflecting their deepest fears,Jack relies on his mental aptitude to overcome the psychic attack.,Jack successfully breaks the hypnosis. He shatters the mirror dispelling the effect.,Jack eventually overcomes the mental anguish and is able to break the mirror. He suffers damage due to the mirror's effects.,Jack,7,,,,,0,0,0,0,0,15,15,15,503.1549741999479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.1385642000241,503.1549741999479,503.1549741999479,503.20541279995814,5,0.04748700000345707,None,503.20583839993924,503.2578657999402,509.2485533999279,509.2485646000132,509.25424009992275,509.25424009992275,516.5092540000333,516.5092540000333,516.3634126000106,516.4991787000326,516.5092540000333,516.5092540000333,517.2058046000311,5,0.6928106000414118,None,517.2063117999351,517.2654455000302,517.2654455000302,517.2654455000302,517.2654455000302,517.2654455000302,517.2654455000302,517.2654455000302,517.2654455000302,517.2654455000302,517.2654455000302,517.2654455000302,517.2654455000302,524.1306337999413,"['2', '2']",None,,,524.1308865000028,524.1425009999657,524.1425009999657,524.1425009999657,,,,529.1379450999666,"[5.97945390001405, 6.817499700002372]","[0.0009931999957188964, 0.0012772999471053481]",,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,17,STR,A contending gladiator stands in front of the duo.,Jack charges the gladiator and swings with all his strength.,Jack breaks through the gladiator’s attempt to block the attack. He defeats them in a single strike.,Jack bashes the gladiator defeating them but suffers a counterattack in the process. He suffers damage.,Jack,6,,,,,0,0,0,0,0,16,16,16,529.154277499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.1382371999789,529.154277499998,529.154277499998,529.2052278999472,5,0.04777150007430464,None,529.2057308999356,529.2617476999294,535.2516602999531,535.2516714000376,535.2884189999895,535.2884189999895,541.5578640999738,541.5578640999738,541.4150583000155,541.5513349999674,541.5578640999738,541.5578640999738,542.2044609999284,5,0.64459360006731,None,542.2047018000158,542.2604359999532,542.2604359999532,542.2604359999532,542.2604359999532,542.2604359999532,542.2604359999532,542.2604359999532,542.2604359999532,542.2604359999532,542.2604359999532,542.2604359999532,542.2604359999532,547.9096660999348,None,"['1', '1']","[4.658842599950731, 5.5936541999690235]","[0.0006443000165745616, 0.0010128000285476446]",547.9099161999766,547.9213988999836,547.9213988999836,547.9213988999836,,,,552.9211406999966,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,18,INT,Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,Haoyu relies on his intellect to try to solve the puzzle.,Haoyu succeeds in solving the puzzle with plenty of time. He escapes without issue.,Haoyu fails numerous times before succeeding. He must drop some valuables to reach the exit before suffocating.,Haoyu,9,,,,,0,0,0,0,0,17,17,17,552.9378197999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.9214836999308,552.9378197999904,552.9378197999904,553.2047450999962,5,0.2646092000650242,None,553.2050498999888,553.2557277999585,559.2547343999613,559.2547455999302,559.291961299954,559.291961299954,568.5388500000117,568.5388500000117,568.3975971000036,568.5329236999387,568.5388500000117,568.5388500000117,569.2055005999282,5,0.6635256999870762,None,569.2060277999844,569.269251700025,569.269251700025,569.269251700025,569.269251700025,569.269251700025,569.269251700025,569.269251700025,569.269251700025,569.269251700025,569.269251700025,569.269251700025,569.269251700025,575.9211816999596,"['2', '2']",None,,,575.9214274999686,575.9372780999402,575.9372780999402,575.9372780999402,580.937425400014,580.937425400014,580.937425400014,580.9211067999713,"[5.830736099975184, 6.592719299951568]","[0.0008946999441832304, 0.0012682999949902296]",,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
11,WhiteMale_OutGrp_Swap,Jack,Haoyu,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.9212028000038,580.937425400014,580.937425400014,580.937425400014,589.3687684999313,1,8.38453889999073,None,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_14h47.19.906,AdvTask_fMRI_masculinePronouns,2023.2.2,60.07008975497797,2024-03-27 14h48.01.187013 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.3687923999969,589.3710146000376,605.3710100000026,605.3544272999279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
