ConditionCode,Condition,PlayerA,PlayerB,TrialNum,TrialType,EncounterIntro,PlayerAction,RewardFeedback,PunishFeedback,EncounterPlayer,scenDelay,ImageDisarded.thisRepN,ImageDisarded.thisTrialN,ImageDisarded.thisN,ImageDisarded.thisIndex,exp_wrapper.thisRepN,exp_wrapper.thisTrialN,exp_wrapper.thisN,exp_wrapper.thisIndex,Encounters_Loop.thisRepN,Encounters_Loop.thisTrialN,Encounters_Loop.thisN,Encounters_Loop.thisIndex,thisRow.t,notes,Choose_Condition.started,InputSlider_Gender.started,InputSlider_Race.started,InputSlider_InOut.started,InputSlider_Swap.started,ProgressScreen.started,header.started,Choose_Condition.stopped,InputSlider_Gender.response,InputSlider_Gender.rt,InputSlider_Race.response,InputSlider_Race.rt,InputSlider_InOut.response,InputSlider_InOut.rt,InputSlider_Swap.response,InputSlider_Swap.rt,ProgressScreen.numClicks,ProgressScreen.timesOn,ProgressScreen.timesOff,Participant_Name.started,NameInput.started,participantName.started,button.started,Participant_Name.stopped,participantName.text,button.numClicks,button.timesOn,button.timesOff,WaitForScanner_discard.started,SyncPulse_discard.started,fix.started,WaitForScanner_discard.stopped,SyncPulse_discard.keys,SyncPulse_discard.rt,SyncPulse_discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,BaselineFixation.started,Baseline.started,Baseline.stopped,BaselineFixation.stopped,Instructions.started,Instructions_Text.started,Instructions.stopped,Delay.started,movie.started,Delay.stopped,Loading_Screen.started,PlayerLobby.started,Gamemaster.started,playerName.started,player1.started,loading.started,player2.started,loading2.started,player1_box.started,player2_box.started,loading.stopped,player1Reveal.started,loading2.stopped,player2Reveal.started,Loading_Screen.stopped,Loading_Complete.started,loadingComplete.started,textbox.started,next.started,key_response.started,Loading_Complete.stopped,key_response.keys,key_response.rt,key_response.duration,Scenario_Intro.started,intro.started,intro.stopped,Scenario_Intro.stopped,W4S_Encounter.started,SyncPulse_Encounter.started,fix_encounter.started,W4S_Encounter.stopped,SyncPulse_Encounter.keys,SyncPulse_Encounter.rt,SyncPulse_Encounter.duration,Encounter_Intro.started,Encounter_intro.started,Encounter_Intro.stopped,Delay_2.started,movie3.started,ActionPrompt.started,movie3.stopped,ActionPrompt.stopped,Delay_2.stopped,W4S_Action.started,SyncPulse_Action.started,fix_Action.started,W4S_Action.stopped,SyncPulse_Action.keys,SyncPulse_Action.rt,SyncPulse_Action.duration,Player_Action.started,player_action_instructions.started,player_action_keys_punish.started,PlayerAction_text.started,RewardBox.started,PunishBox.started,player_action_keys_reward.started,rewardConfirmText.started,punishConfirmText.started,PunCountFeedback.started,RewCountFeedback.started,PunFeedback.started,RewFeedback.started,Player_Action.stopped,player_action_keys_punish.keys,player_action_keys_punish.rt,player_action_keys_punish.duration,player_action_keys_reward.keys,Feedback.started,Reward_Feedback.started,Punish_Feedback.started,Faster_feedback.started,Reward_Feedback.stopped,Punish_Feedback.stopped,Faster_feedback.stopped,Feedback.stopped,player_action_keys_reward.rt,player_action_keys_reward.duration,Conclusion.started,conclusionText.started,next2.started,keyResp3.started,Conclusion.stopped,keyResp3.keys,keyResp3.rt,keyResp3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,WhiteMale_InGrp,Spencer,Jack,6,STR,An ogre emerges from a lift in the center of the room,Spencer leaps at the ogre. He attempts to land a killing blow.,"Spencer stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",Spencer stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,Spencer,7,,,,,0,0,0,0,0,5,5,5,301.93095390003873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.91482850001194,301.93095390003873,301.93095390003873,302.86484200000996,5,0.923446300032083,None,302.8651766999974,302.90992350003216,308.90333270002156,308.9033433999866,308.93813319999026,308.93813319999026,316.19287850003457,316.19287850003457,316.0491219999967,316.18582429998787,316.19287850003457,316.19287850003457,316.86487869999837,5,0.6613985999720171,None,316.8652760999976,316.9225152999861,316.9225152999861,316.9225152999861,316.9225152999861,316.9225152999861,316.9225152999861,316.9225152999861,316.9225152999861,316.9225152999861,316.9225152999861,316.9225152999861,316.9225152999861,323.414549899986,None,,,"['1', '1']",323.4148053000099,323.43181819998426,323.43181819998426,323.43181819998426,328.4308921000338,328.4308921000338,328.4308921000338,328.41453010000987,"[5.888741999980994, 6.446523399965372]","[0.00106229999801144, 0.0009599000331945717]",,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,7,STR,The floor of the next room is covered with small spikes.,Jack tries to use their strength to push a nearby boulder. He pushes in the direction of the spikes.,Jack successfully pushes the boulder carving a path along the spikes. He makes it across safely.,Jack fails to push the boulder and slips in the process. He suffer damage but is able to make it across.,Jack,9,,,,,0,0,0,0,0,6,6,6,328.4308921000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.4148307000287,328.4308921000338,328.4308921000338,328.86467069998616,5,0.4237530999816954,None,328.8650121000246,328.91395940002985,334.90847389999544,334.90848470001947,334.91400079999585,334.91400079999585,344.16523079999024,344.16523079999024,344.0235823999974,344.1595495000365,344.16523079999024,344.16523079999024,344.864032100013,5,0.6888194999773987,None,344.8642496999819,344.91882500000065,344.91882500000065,344.91882500000065,344.91882500000065,344.91882500000065,344.91882500000065,344.91882500000065,344.91882500000065,344.91882500000065,344.91882500000065,344.91882500000065,344.91882500000065,351.62526040000375,None,,,"['1', '1']",351.62551350001013,351.63678100000834,351.63678100000834,351.63678100000834,,,,356.6298962000292,"[6.378261300036684, 6.6454833000316285]","[None, 0.0011603999882936478]",,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,8,INT,Inside the next chamber is puzzle box that requires a sequence of clever moves to open. ,Spencer tries to rely on his intelligence to open the box.,Spencer was able to successfully open the box finding a valuable gemstone. He adds the gemstone to her pack.,"After too many failed attempts, the box explodes in Spencer’s hand. He suffers damage. ",Spencer,6,,,,,0,0,0,0,0,7,7,7,356.6473221000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.6302930000238,356.6473221000051,356.6473221000051,356.8644747000071,5,0.20726549997925758,None,356.86477990000276,356.91314600000624,362.91114129999187,362.9111516000121,362.9154984999914,362.9154984999914,369.2181600999902,369.2181600999902,369.0759842999978,369.21150790003594,369.2181600999902,369.2181600999902,369.86439649999375,5,0.6365198999992572,None,369.86473750002915,369.92135170003166,369.92135170003166,369.92135170003166,369.92135170003166,369.92135170003166,369.92135170003166,369.92135170003166,369.92135170003166,369.92135170003166,369.92135170003166,369.92135170003166,369.92135170003166,376.4298412000062,"['2', '2']","[5.1817577999900095, 6.446864800003823]","[0.0011251000105403364, 0.0009118999587371945]",None,376.43009119998896,376.44816400000127,376.44816400000127,376.44816400000127,,,,381.4474706000183,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,9,STR,A wizard shoots an ice blast towards the players.,Jack holds up a shield and tries to overpower the blast. He then attacks the wizard.,Jack holds steady with the shield. He stabs the wizard. ,Jack’s shield gets blown away from the blast. He stabs the wizard but is damaged from the blast.,Jack,7,,,,,0,0,0,0,0,8,8,8,381.4638627000386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.44780989998253,381.4638627000386,381.4638627000386,381.86483040003804,5,0.39047550002578646,None,381.86530539998785,381.92358350002905,387.9109122999944,387.9109223000123,387.9247275000089,387.9247275000089,395.2131060999818,395.2131060999818,395.07105750002665,395.2069145999849,395.2131060999818,395.2131060999818,395.86427369999,5,0.6413623999687843,None,395.86459960002685,395.92842950002523,395.92842950002523,395.92842950002523,395.92842950002523,395.92842950002523,395.92842950002523,395.92842950002523,395.92842950002523,395.92842950002523,395.92842950002523,395.92842950002523,395.92842950002523,403.14878819999285,"['2', '2', '2']","[6.352729099977296, 6.860886799986474, 7.139872699975967]","[0.0009183000074699521, 0.0011044000275433064, 0.0009734000195749104]",['1'],403.15009300003294,403.1692044000374,403.1692044000374,403.1692044000374,,,,408.1629067999893,[5.358794400002807],[0.0009503999608568847],,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,10,INT,A ditch of dense noxious gas separates the entrance and exit of this chamber. On the entrance wall is a series of crystals flashing rythmically.,Spencer attempts to use his wit to solve the mystery of the crystals.,Spencer deciphers that the crystals required a specific sequence of touches. He inputs the sequence and waits for the gas to dissipate before proceeding.,Spencer is unable to decipher the mystery of the flashing crystals. He runs across and suffers damage before pulling a lever dissipating the gas.,Spencer,8,,,,,0,0,0,0,0,9,9,9,408.18195609998656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.1636121000047,408.18195609998656,408.18195609998656,408.86417760001495,5,0.6723505000118166,None,408.8645684000221,408.927240399993,414.9173388000345,414.9173487999942,414.9309900000226,414.9309900000226,423.2338606999838,423.2338606999838,423.09148270002333,423.22771860001376,423.2338606999838,423.2338606999838,423.864063200017,5,0.6206131000071764,None,423.8644077000208,423.9336206000298,423.9336206000298,423.9336206000298,423.9336206000298,423.9336206000298,423.9336206000298,423.9336206000298,423.9336206000298,423.9336206000298,423.9336206000298,423.9336206000298,423.9336206000298,429.04743169998983,None,,,"['1', '1']",429.0476817000308,429.0644735000096,429.0644735000096,429.0644735000096,,,,434.06340570002794,"[4.4134604999562725, 5.034713299944997]","[0.0009685000404715538, 0.0008986000320874155]",,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,11,STR,The duo enter a room with scalding steam vents. A rusted wheel controlling the steam flow is fixed to the wall.,Spencer relies on their strength to try and turn the wheel. He tries with all their might.,Spencer successfully turns the valve shutting off the steam. He creates safe passage to the next chamber.,Spencer is unable to turn the wheel. He is forced to dash across the hot steam and takes damage in the process.,Spencer,8,,,,,0,0,0,0,0,10,10,10,434.079979000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.063664300018,434.079979000031,434.079979000031,434.863490800024,5,0.7741698999889195,None,434.86370719998376,434.9170081000193,440.9360772999935,440.93608800001675,440.9466744000092,440.9466744000092,449.2125206000055,449.2125206000055,449.0730570000014,449.20860340003856,449.2125206000055,449.2125206000055,449.8639464000007,5,0.6421703000087291,None,449.86427880002884,449.9357529000263,449.9357529000263,449.9357529000263,449.9357529000263,449.9357529000263,449.9357529000263,449.9357529000263,449.9357529000263,449.9357529000263,449.9357529000263,449.9357529000263,449.9357529000263,455.9961820000317,"['2', '2']","[5.3973894999944605, 5.972370599978603]","[0.0009893999667838216, 0.000980400014668703]",None,455.9964452999993,456.014258900017,456.014258900017,456.014258900017,,,,461.0134193000267,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,12,STR,A zombie emerges from the corner and swings its club.,Jack reflexively tried to grab the club. his attempts to overpower the swing. ,Jack successfully stops the blow. He decapitates the zombie in retaliation.,Jack is unable to stop the attack before and suffers damage. He was able to decapitate the zombie in retaliation.,Jack,8,,,,,0,0,0,0,0,11,11,11,461.030206800031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0136931000161,461.030206800031,461.030206800031,461.86449579999316,5,0.824433300003875,None,461.864973800024,461.93412480002735,467.92186740000034,467.92187750001904,467.9338545000064,467.9338545000064,476.20195930002956,476.20195930002956,476.0604495999869,476.1957798000076,476.20195930002956,476.20195930002956,476.8637333000079,5,0.6523741999990307,None,476.86408090003533,476.9390965999919,476.9390965999919,476.9390965999919,476.9390965999919,476.9390965999919,476.9390965999919,476.9390965999919,476.9390965999919,476.9390965999919,476.9390965999919,476.9390965999919,476.9390965999919,482.07329319999553,None,,,"['1', '1']",482.07354389998363,482.08485739998287,482.08485739998287,482.08485739998287,,,,487.0801259999862,"[3.633097199955955, 5.070108399959281]","[0.0009982000337913632, 0.0009384999866597354]",,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,13,INT,A vast pit connects the entrance and exit to the chamber. ,Jack tries to leverage his cleverness to devise a way to cross.,Jack’s throws dirt over the gap. He reveals an invisible bridge and makes it across safely.,Jack’s unsuccessfully tries to think of a plan. He jumps across but drops some valuables from his pack.,Jack,6,,,,,0,0,0,0,0,12,12,12,487.0966954000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.08040239999536,487.0966954000178,487.0966954000178,487.8637333000079,5,0.7575771999545395,None,487.86407080001663,487.9293267999892,493.9316028000321,493.93161309999414,493.9463909000042,493.9463909000042,500.24921410001116,500.24921410001116,500.10657360003097,500.24262640002416,500.24921410001116,500.24921410001116,500.86357089999365,5,0.6061523000244051,None,500.8639185000211,500.9436564000207,500.9436564000207,500.9436564000207,500.9436564000207,500.9436564000207,500.9436564000207,500.9436564000207,500.9436564000207,500.9436564000207,500.9436564000207,500.9436564000207,500.9436564000207,505.3656883999938,None,,,"['1', '1']",505.3659396999865,505.38052579999203,505.38052579999203,505.38052579999203,510.37990170001285,510.37990170001285,510.37990170001285,510.36329020000994,"[3.983461999974679, 4.35257129999809]","[0.000977399991825223, 0.0009168999968096614]",,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,14,INT,A blind serpent patrols the next room.,Spencer tries to rely on his cleverness to silently outmanuever the serpent.,Spencer throws a pebble to distract the serpent. He successfully distract it long enough and makes it through.,Spencer tries to sneak across but slips. He makes it passed but the serpent bites their pack causing some valuables to spill.,Spencer,7,,,,,0,0,0,0,0,13,13,13,510.37990170001285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.36361749999924,510.37990170001285,510.37990170001285,510.8633830000181,5,0.4758251000312157,None,510.86371679999866,510.9321519000223,516.9309787999955,516.930989400018,516.9658534000046,516.9658534000046,524.2521463999874,524.2521463999874,524.1097779999836,524.2453506999882,524.2521463999874,524.2521463999874,524.8633443000144,5,0.6031440999940969,None,524.8636281000217,524.9426097000251,524.9426097000251,524.9426097000251,524.9426097000251,524.9426097000251,524.9426097000251,524.9426097000251,524.9426097000251,524.9426097000251,524.9426097000251,524.9426097000251,524.9426097000251,529.5781957000145,"['2', '2']","[4.006605200003833, 4.543729999975767]","[0.000935399963054806, 0.0008997999830171466]",None,529.5784503000323,529.5900737000047,529.5900737000047,529.5900737000047,,,,534.5796590999817,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,15,STR,A bridge across a chasm is lifted to be usable by a series of pulleys attached to a chain.,Jack tries to muster his strength to pull the platform up.,Jack successfully pulls the bridge up. He latches it to a nearby pillar.,Jack only partically pulls up the lift but not enough to be useable. He is forced to jump across dropping some valuables from their pack in the process. ,Jack,6,,,,,0,0,0,0,0,14,14,14,534.5965066000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.5799697000184,534.5965066000354,534.5965066000354,534.8633793999907,5,0.2588336000335403,None,534.8636839999817,534.9349991999916,540.9321068000281,540.9321173999924,540.9727571000112,540.9727571000112,547.2738073000219,547.2738073000219,547.1305137000163,547.2671745999833,547.2738073000219,547.2738073000219,547.8633101999876,5,0.5819670000346377,None,547.8636598000303,547.9394150000298,547.9394150000298,547.9394150000298,547.9394150000298,547.9394150000298,547.9394150000298,547.9394150000298,547.9394150000298,547.9394150000298,547.9394150000298,547.9394150000298,547.9394150000298,554.1170525000198,None,,,"['1', '1']",554.1173054000246,554.1295009999885,554.1295009999885,554.1295009999885,559.1294414000004,559.1294414000004,559.1294414000004,559.113022000005,"[5.682897199993022, 6.106732900021598]","[0.0008374000317417085, None]",,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,16,INT,A magical mirror is sits in the middle of the room. It hypnotizes the adventuerers by reflecting their deepest fears,Spencer relies on his mental aptitude to overcome the psychic attack.,Spencer successfully breaks the hypnosis. He shatters the mirror dispelling the effect.,Spencer eventually overcomes the mental anguish and is able to break the mirror. He suffers damage due to the mirror's effects.,Spencer,7,,,,,0,0,0,0,0,15,15,15,559.1294414000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.1133566999924,559.1294414000004,559.1294414000004,559.8628387000063,5,0.7259438000037335,None,559.8630578999873,559.9326153000002,565.9293233000208,565.9293344999896,565.9557394000003,565.9557394000003,573.2448052000254,573.2448052000254,573.1028187000193,573.2386905000312,573.2448052000254,573.2448052000254,573.8629880000371,5,0.6108204000047408,None,573.8633430000045,573.9528971000109,573.9528971000109,573.9528971000109,573.9528971000109,573.9528971000109,573.9528971000109,573.9528971000109,573.9528971000109,573.9528971000109,573.9528971000109,573.9528971000109,573.9528971000109,578.4551863000379,"['2', '2']","[1.410284399986267, 4.414544900006149]","[0.0009732000180520117, 0.0009025000035762787]",None,578.4554467999842,578.4673126999987,578.4673126999987,578.4673126999987,,,,583.4629032000084,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,17,STR,A contending gladiator stands in front of the duo.,Spencer charges the gladiator and swings with all his strength.,Spencer breaks through the gladiator’s attempt to block the attack. He defeats them in a single strike.,Spencer bashes the gladiator defeating them but suffers a counterattack in the process. He suffers damage.,Spencer,6,,,,,0,0,0,0,0,16,16,16,583.4794563000323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.4632196000312,583.4794563000323,583.4794563000323,583.8631216000067,5,0.37631389999296516,None,583.8634577000048,583.9399408000172,589.9380842000246,589.9380943999859,589.9599327000324,589.9599327000324,596.196091299993,596.196091299993,596.0532916000229,596.1902883999865,596.196091299993,596.196091299993,596.8633514000103,5,0.6597594999475405,None,596.8637873000116,596.9510453999974,596.9510453999974,596.9510453999974,596.9510453999974,596.9510453999974,596.9510453999974,596.9510453999974,596.9510453999974,596.9510453999974,596.9510453999974,596.9510453999974,596.9510453999974,602.0463092999998,"['2', '2']","[4.036262900044676, 5.007147199998144]","[0.0008983999723568559, 0.0009747000294737518]",None,602.0465623000055,602.0622381999856,602.0622381999856,602.0622381999856,,,,607.0473611000343,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,18,INT,Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,Jack relies on his intellect to try to solve the puzzle.,Jack succeeds in solving the puzzle with plenty of time. He escapes without issue.,Jack fails numerous times before succeeding. He must drop some valuables to reach the exit before suffocating.,Jack,9,,,,,0,0,0,0,0,17,17,17,607.0631500000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0482156000216,607.0631500000018,607.0631500000018,608.8630856000236,5,1.7924363000201993,None,608.8634625999839,608.9486590999877,614.945642000006,614.9456530000316,614.9780311000068,614.9780311000068,624.2375313999946,624.2375313999946,624.093906300026,624.2310857999837,624.2375313999946,624.2375313999946,624.8628827999928,5,0.617900799959898,None,624.8632237000274,624.9613407999859,624.9613407999859,624.9613407999859,624.9613407999859,624.9613407999859,624.9613407999859,624.9613407999859,624.9613407999859,624.9613407999859,624.9613407999859,624.9613407999859,624.9613407999859,628.1015104000107,None,,,"['1', '1']",628.1017620000057,628.1132633000379,628.1132633000379,628.1132633000379,,,,633.1123548999894,"[1.9938795000198297, 3.0568322999752127]","[0.0009411999490112066, 0.000977399991825223]",,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
0,WhiteMale_InGrp,Spencer,Jack,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.1124531999812,633.1290645999834,633.1290645999834,633.1290645999834,637.0168066000333,1,3.7711328999721445,0.0009794000070542097,RBDCW001,RBDCW001,2024-03-26_11h05.36.866,AdvTask_fMRI_masculinePronouns,2023.2.2,59.93288715126645,2024-03-26 11h05.44.456058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.0168293000315,637.0297410000348,653.0288698000368,653.0122906999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
