ConditionCode,Condition,PlayerA,PlayerB,TrialNum,TrialType,EncounterIntro,PlayerAction,RewardFeedback,PunishFeedback,EncounterPlayer,scenDelay,ImageDisarded.thisRepN,ImageDisarded.thisTrialN,ImageDisarded.thisN,ImageDisarded.thisIndex,exp_wrapper.thisRepN,exp_wrapper.thisTrialN,exp_wrapper.thisN,exp_wrapper.thisIndex,Encounters_Loop.thisRepN,Encounters_Loop.thisTrialN,Encounters_Loop.thisN,Encounters_Loop.thisIndex,thisRow.t,notes,Choose_Condition.started,InputSlider_Gender.started,InputSlider_Race.started,InputSlider_InOut.started,InputSlider_Swap.started,ProgressScreen.started,header.started,Choose_Condition.stopped,InputSlider_Gender.response,InputSlider_Gender.rt,InputSlider_Race.response,InputSlider_Race.rt,InputSlider_InOut.response,InputSlider_InOut.rt,InputSlider_Swap.response,InputSlider_Swap.rt,ProgressScreen.numClicks,ProgressScreen.timesOn,ProgressScreen.timesOff,Participant_Name.started,NameInput.started,participantName.started,button.started,Participant_Name.stopped,participantName.text,button.numClicks,button.timesOn,button.timesOff,WaitForScanner_discard.started,SyncPulse_discard.started,fix.started,WaitForScanner_discard.stopped,SyncPulse_discard.keys,SyncPulse_discard.rt,SyncPulse_discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,BaselineFixation.started,Baseline.started,Baseline.stopped,BaselineFixation.stopped,Instructions.started,Instructions_Text.started,Instructions.stopped,Delay.started,movie.started,Delay.stopped,Loading_Screen.started,PlayerLobby.started,Gamemaster.started,playerName.started,player1.started,loading.started,player2.started,loading2.started,player1_box.started,player2_box.started,loading.stopped,player1Reveal.started,loading2.stopped,player2Reveal.started,Loading_Screen.stopped,Loading_Complete.started,loadingComplete.started,textbox.started,next.started,key_response.started,Loading_Complete.stopped,key_response.keys,key_response.rt,key_response.duration,Scenario_Intro.started,intro.started,intro.stopped,Scenario_Intro.stopped,W4S_Encounter.started,SyncPulse_Encounter.started,fix_encounter.started,W4S_Encounter.stopped,SyncPulse_Encounter.keys,SyncPulse_Encounter.rt,SyncPulse_Encounter.duration,Encounter_Intro.started,Encounter_intro.started,Encounter_intro.stopped,Encounter_Intro.stopped,Delay_2.started,movie3.started,ActionPrompt.started,movie3.stopped,ActionPrompt.stopped,Delay_2.stopped,W4S_Action.started,SyncPulse_Action.started,fix_Action.started,W4S_Action.stopped,SyncPulse_Action.keys,SyncPulse_Action.rt,SyncPulse_Action.duration,Player_Action.started,player_action_instructions.started,player_action_keys_punish.started,PlayerAction_text.started,RewardBox.started,PunishBox.started,player_action_keys_reward.started,rewardConfirmText.started,punishConfirmText.started,PunCountFeedback.started,RewCountFeedback.started,PunFeedback.started,RewFeedback.started,Player_Action.stopped,player_action_keys_punish.keys,player_action_keys_reward.keys,player_action_keys_reward.rt,player_action_keys_reward.duration,Feedback.started,Reward_Feedback.started,Punish_Feedback.started,Faster_feedback.started,Reward_Feedback.stopped,Punish_Feedback.stopped,Faster_feedback.stopped,Feedback.stopped,player_action_keys_punish.rt,player_action_keys_punish.duration,Conclusion.started,conclusionText.started,next2.started,keyResp3.started,Conclusion.stopped,keyResp3.keys,keyResp3.rt,keyResp3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1010,WhiteFemale_OutGrp,Yuxi,Emma,6,STR,An ogre emerges from a lift in the center of the room,Yuxi leaps at the ogre. She attempts to land a killing blow.,"Yuxi stabs the ogre in the chest, killing it instantly. She is met by roaring applause from the audience watching from above.",Yuxi stabs the ogre in the chest but fails to kill it instantly. She is bashed by the ogre’s fist dealing damage before it bleeds to death.,Yuxi,7,,,,,0,0,0,0,0,5,5,5,255.85998760000803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.84354309993796,255.85998760000803,255.85998760000803,256.3535942999879,5,0.4680905999848619,0.019819800043478608,256.3537818000186,256.36023570003454,262.3701004999457,262.3505505999783,262.3505606999388,262.3701004999457,262.3701004999457,269.6575254999334,269.6575254999334,269.5147736000363,269.65117750002537,269.6575254999334,269.6575254999334,270.351853900007,5,0.6705279999878258,0.019914499949663877,270.35204279993195,270.3688676999882,270.3688676999882,270.3688676999882,270.3688676999882,270.3688676999882,270.3688676999882,270.3688676999882,270.3688676999882,270.3688676999882,270.3688676999882,270.3688676999882,270.3688676999882,275.5295025999658,None,"['1', '1']","[4.527164100087248, 5.128108600038104]","[0.000992199988104403, 0.0009757999796420336]",275.52975129999686,275.5425683000358,275.5425683000358,275.5425683000358,280.54290520003997,280.54290520003997,280.54290520003997,280.5258126000408,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,7,STR,The floor of the next room is covered with small spikes.,Emma tries to use their strength to push a nearby boulder. She pushes in the direction of the spikes.,Emma successfully pushes the boulder carving a path along the spikes. She makes it across safely.,Emma fails to push the boulder and slips in the process. She suffer damage but is able to make it across.,Emma,9,,,,,0,0,0,0,0,6,6,6,280.54290520003997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.5261487000389,280.54290520003997,280.54290520003997,281.355346599943,5,0.785126999951899,0.019888299982994795,281.3555325999623,281.3617267999798,287.3836088000098,287.35242729994934,287.35243640001863,287.3836088000098,287.3836088000098,296.6687239999883,296.6687239999883,296.52585520001594,296.6628353999695,296.6687239999883,296.6687239999883,297.3586055999622,5,0.659320899983868,0.01990710000973195,297.3588049999671,297.37667649996,297.37667649996,297.37667649996,297.37667649996,297.37667649996,297.37667649996,297.37667649996,297.37667649996,297.37667649996,297.37667649996,297.37667649996,297.37667649996,303.6058658999391,"['2', '2']",None,,,303.6061152999755,303.61644200002775,303.61644200002775,303.61644200002775,,,,308.6100585999666,"[5.583431900013238, 6.1993226000340655]","[0.0009022000012919307, None]",,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,8,INT,Inside the next chamber is puzzle box that requires a sequence of clever moves to open. ,Yuxi tries to rely on her intelligence to open the box.,Yuxi was able to successfully open the box finding a valuable gemstone. She adds the gemstone to her pack.,"After too many failed attempts, the box explodes in Yuxi’s hand. She suffers damage. ",Yuxi,6,,,,,0,0,0,0,0,7,7,7,308.6265580999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.6104364999337,308.6265580999898,308.6265580999898,309.0103916999651,5,0.3816887999419123,0.0008532000938430429,309.0108209999744,309.0395309999585,,315.0270335000241,315.02705619996414,315.0470142000122,315.0470142000122,321.3707917999709,321.3707917999709,321.20698070002254,321.3430834999308,321.3707917999709,321.3707917999709,322.3522307999665,5,0.9573090000776574,0.02012160001322627,322.35241819999646,322.3676692999434,322.3676692999434,322.3676692999434,322.3676692999434,322.3676692999434,322.3676692999434,322.3676692999434,322.3676692999434,322.3676692999434,322.3676692999434,322.3676692999434,322.3676692999434,325.2066119000083,None,"['1', '1']","[2.1773115999531, 2.783432099968195]","[0.0009689000435173512, 0.0009063000325113535]",325.20685990003403,325.2185700000264,325.2185700000264,325.2185700000264,,,,330.2103974999627,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,9,STR,A wizard shoots an ice blast towards the players.,Emma holds up a shield and tries to overpower the blast. She then attacks the wizard.,Emma holds steady with the shield. She stabs the wizard. ,Emma’s shield gets blown away from the blast. She stabs the wizard but is damaged from the blast.,Emma,7,,,,,0,0,0,0,0,8,8,8,330.2266056999797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.2108864999609,330.2266056999797,330.2266056999797,330.35722609993536,5,0.10155619995202869,0.019788700039498508,330.3574158999836,330.36313439998776,,336.37173959997017,336.3717500999337,336.3915323000401,336.3915323000401,343.67614049999975,343.67614049999975,343.53431729995646,343.67019630002324,343.67614049999975,343.67614049999975,344.34346709994134,5,0.6530200999695808,None,344.3438581000082,344.3884658999741,344.3884658999741,344.3884658999741,344.3884658999741,344.3884658999741,344.3884658999741,344.3884658999741,344.3884658999741,344.3884658999741,344.3884658999741,344.3884658999741,344.3884658999741,348.8593918000115,None,"['1', '1']","[3.809648900059983, 4.427574599976651]","[0.0009405999444425106, 0.0008959000697359443]",348.8596429999452,348.87678249995224,348.87678249995224,348.87678249995224,,,,353.8764849000145,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,10,INT,A ditch of dense noxious gas separates the entrance and exit of this chamber. On the entrance wall is a series of crystals flashing rythmically.,Yuxi attempts to use her wit to solve the mystery of the crystals.,Yuxi deciphers that the crystals required a specific sequence of touches. She inputs the sequence and waits for the gas to dissipate before proceeding.,Yuxi is unable to decipher the mystery of the flashing crystals. She runs across and suffers damage before pulling a lever dissipating the gas.,Yuxi,8,,,,,0,0,0,0,0,9,9,9,353.8928133000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.87687020003796,353.8928133000154,353.8928133000154,354.3432423999766,5,0.4362386999418959,None,354.3435831000097,354.380570899928,,360.37294629996177,360.37295769993216,360.4086436999496,360.4086436999496,368.6799458999885,368.6799458999885,368.53746339993086,368.6739004999399,368.6799458999885,368.6799458999885,369.3692980000051,5,0.6492206000257283,0.0198683999478817,369.3694901999552,369.38625109998975,369.38625109998975,369.38625109998975,369.38625109998975,369.38625109998975,369.38625109998975,369.38625109998975,369.38625109998975,369.38625109998975,369.38625109998975,369.38625109998975,369.38625109998975,373.91640410001855,None,"['1', '1']","[3.912786200060509, 4.484884700039402]","[0.0009562999475747347, 0.0008809000719338655]",373.91665869997814,373.93004230002407,373.93004230002407,373.93004230002407,,,,378.92619100003503,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,11,STR,The duo enter a room with scalding steam vents. A rusted wheel controlling the steam flow is fixed to the wall.,Yuxi relies on their strength to try and turn the wheel. She tries with all their might.,Yuxi successfully turns the valve shutting off the steam. She creates safe passage to the next chamber.,Yuxi is unable to turn the wheel. She is forced to dash across the hot steam and takes damage in the process.,Yuxi,8,,,,,0,0,0,0,0,10,10,10,378.94274059997406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.9265374999959,378.94274059997406,378.94274059997406,381.34308180003427,5,2.3864134000614285,None,381.3434188000392,381.38619699992705,,387.3633652999997,387.363375899964,387.40044919995125,387.40044919995125,395.6673775999807,395.6673775999807,395.52591209998354,395.66131260001566,395.6673775999807,395.6673775999807,396.3429639999522,5,0.6617399000097066,None,396.34330279997084,396.3926833999576,396.3926833999576,396.3926833999576,396.3926833999576,396.3926833999576,396.3926833999576,396.3926833999576,396.3926833999576,396.3926833999576,396.3926833999576,396.3926833999576,396.3926833999576,401.09630380000453,None,"['1', '1']","[4.1203320999629796, 4.651497999904677]","[0.0009580999612808228, 0.0009119000751525164]",401.09656219999306,401.1088502999628,401.1088502999628,401.1088502999628,406.1092079000082,406.1092079000082,406.1092079000082,406.09256459993776,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,12,STR,A zombie emerges from the corner and swings its club.,Emma reflexively tried to grab the club. her attempts to overpower the swing. ,Emma successfully stops the blow. She decapitates the zombie in retaliation.,Emma is unable to stop the attack before and suffers damage. She was able to decapitate the zombie in retaliation.,Emma,8,,,,,0,0,0,0,0,11,11,11,406.1092079000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0928845999297,406.1092079000082,406.1092079000082,406.3428084999323,5,0.21991719992365688,None,406.3431410000194,406.38921009993646,,412.38281909993384,412.3828299000161,412.4073125999421,412.4073125999421,420.6725964000216,420.6725964000216,420.53201419999823,420.66812249994837,420.6725964000216,420.6725964000216,421.3431934999535,5,0.6568701999494806,None,421.34359049994964,421.403998099966,421.403998099966,421.403998099966,421.403998099966,421.403998099966,421.403998099966,421.403998099966,421.403998099966,421.403998099966,421.403998099966,421.403998099966,421.403998099966,428.90894909994677,None,"['1', '1']","[6.87222020002082, 7.451040600077249]","[None, 0.0009632000001147389]",428.9092108999612,428.92658999993,428.92658999993,428.92658999993,,,,433.9259022999322,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,13,INT,A vast pit connects the entrance and exit to the chamber. ,Emma tries to leverage her cleverness to devise a way to cross.,Emma’s throws dirt over the gap. She reveals an invisible bridge and makes it across safely.,Emma’s unsuccessfully tries to think of a plan. She jumps across but drops some valuables from her pack.,Emma,6,,,,,0,0,0,0,0,12,12,12,433.9424346999731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.92625379993115,433.9424346999731,433.9424346999731,434.34282329992857,5,0.3867009000387043,None,434.3431605999358,434.3922782000154,,440.3827340999851,440.38274479995016,440.41414340003394,440.41414340003394,446.68475270003546,446.68475270003546,446.5429453999968,446.678839399945,446.68475270003546,446.68475270003546,447.34274939994793,5,0.6447706000180915,None,447.3431007999461,447.40543559996877,447.40543559996877,447.40543559996877,447.40543559996877,447.40543559996877,447.40543559996877,447.40543559996877,447.40543559996877,447.40543559996877,447.40543559996877,447.40543559996877,447.40543559996877,453.00720230001025,None,"['1', '1']","[4.864583300077356, 5.5506478999741375]","[0.0009637000039219856, 0.0009673000313341618]",453.00744700001087,453.0191712999949,453.0191712999949,453.0191712999949,,,,458.0098968000384,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,14,INT,A blind serpent patrols the next room.,Yuxi tries to rely on her cleverness to silently outmanuever the serpent.,Yuxi throws a pebble to distract the serpent. She successfully distract it long enough and makes it through.,Yuxi tries to sneak across but slips. She makes it passed but the serpent bites their pack causing some valuables to spill.,Yuxi,7,,,,,0,0,0,0,0,13,13,13,458.0271012999583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0105908999685,458.0271012999583,458.0271012999583,458.3430524999276,5,0.30206510005518794,None,458.3434713999741,458.3994459999958,,464.38849499996286,464.3885053000413,464.3936494999798,464.3936494999798,471.6425966999959,471.6425966999959,471.50195970002096,471.63764049997553,471.6425966999959,471.6425966999959,472.34235169994645,5,0.6866396999685094,None,472.3426899999613,472.40805239998735,472.40805239998735,472.40805239998735,472.40805239998735,472.40805239998735,472.40805239998735,472.40805239998735,472.40805239998735,472.40805239998735,472.40805239998735,472.40805239998735,472.40805239998735,477.69521559996065,None,"['1', '1']","[4.529041999951005, 5.220003099995665]","[0.00097510009072721, 0.0009163999930024147]",477.69584870000836,477.71677209995687,477.71677209995687,477.71677209995687,,,,482.70877279993147,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,15,STR,A bridge across a chasm is lifted to be usable by a series of pulleys attached to a chain.,Emma tries to muster her strength to pull the platform up.,Emma successfully pulls the bridge up. She latches it to a nearby pillar.,Emma only partically pulls up the lift but not enough to be useable. She is forced to jump across dropping some valuables from their pack in the process. ,Emma,6,,,,,0,0,0,0,0,14,14,14,482.72492049995344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.70908980001695,482.72492049995344,482.72492049995344,483.3424317999743,5,0.6043423000955954,None,483.34276799997315,483.4008650999749,,489.39297299995087,489.3929841000354,489.4082686000038,489.4082686000038,495.703147299937,495.703147299937,495.5609628999373,495.69686859997455,495.703147299937,495.703147299937,496.34248310001567,5,0.6259863999439403,None,496.34288380004,496.40952869993635,496.40952869993635,496.40952869993635,496.40952869993635,496.40952869993635,496.40952869993635,496.40952869993635,496.40952869993635,496.40952869993635,496.40952869993635,496.40952869993635,496.40952869993635,501.2804809999652,"['2', '2']",None,,,501.28072879998945,501.29262319998816,501.29262319998816,501.29262319998816,,,,506.38561280001886,"[3.9585206999909133, 4.813605599920265]","[0.0009952000109478831, 0.0009177000029012561]",,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,16,INT,A magical mirror is sits in the middle of the room. It hypnotizes the adventuerers by reflecting their deepest fears,Yuxi relies on her mental aptitude to overcome the psychic attack.,Yuxi successfully breaks the hypnosis. She shatters the mirror dispelling the effect.,Yuxi eventually overcomes the mental anguish and is able to break the mirror. She suffers damage due to the mirror's effects.,Yuxi,7,,,,,0,0,0,0,0,15,15,15,506.3912260000361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.3858195999637,506.3912260000361,506.3912260000361,507.3430144999875,5,0.9383106000022963,None,507.34353489999194,507.4111245999811,,513.3588244999992,513.3588418000145,513.3996353000402,513.3996353000402,520.6825156999985,520.6825156999985,520.5367026999593,520.6723389000399,520.6825156999985,520.6825156999985,521.342021599994,5,0.64682649995666,None,521.3423719999846,521.4122350999387,521.4122350999387,521.4122350999387,521.4122350999387,521.4122350999387,521.4122350999387,521.4122350999387,521.4122350999387,521.4122350999387,521.4122350999387,521.4122350999387,521.4122350999387,526.5296444999985,"['2', '2']",None,,,526.5298963999376,526.5419225000078,526.5419225000078,526.5419225000078,531.5415869000135,531.5415869000135,531.5415869000135,531.5251014999812,"[4.611858299933374, 5.044128199922852]","[None, 0.0009079000446945429]",,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,17,STR,A contending gladiator stands in front of the duo.,Yuxi charges the gladiator and swings with all her strength.,Yuxi breaks through the gladiator’s attempt to block the attack. She defeats them in a single strike.,Yuxi bashes the gladiator defeating them but suffers a counterattack in the process. She suffers damage.,Yuxi,6,,,,,0,0,0,0,0,16,16,16,531.5415869000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.5253673000261,531.5415869000135,531.5415869000135,532.3421594999963,5,0.7880170000717044,None,532.3424917999655,532.4044354000362,,538.4007247999543,538.4007364000427,538.432415099931,538.432415099931,544.7066060999641,544.7066060999641,544.5628545000218,544.699192799977,544.7066060999641,544.7066060999641,545.3421094999649,5,0.622777699958533,None,545.3425056999549,545.4181753000012,545.4181753000012,545.4181753000012,545.4181753000012,545.4181753000012,545.4181753000012,545.4181753000012,545.4181753000012,545.4181753000012,545.4181753000012,545.4181753000012,545.4181753000012,549.7192423000233,"['2', '2']",None,,,549.7194894000422,549.7312874000054,549.7312874000054,549.7312874000054,,,,554.7249451000243,"[3.608102499973029, 4.237994299968705]","[0.0008919000392779708, 0.000876000034622848]",,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,18,INT,Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,Emma relies on her intellect to try to solve the puzzle.,Emma succeeds in solving the puzzle with plenty of time. She escapes without issue.,Emma fails numerous times before succeeding. She must drop some valuables to reach the exit before suffocating.,Emma,9,,,,,0,0,0,0,0,17,17,17,554.7413134999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.7252610999858,554.7413134999806,554.7413134999806,555.3420167999575,5,0.5883180000819266,None,555.3423634000355,555.4098025000421,,561.4052682999754,561.4052789999405,561.4313802999677,561.4313802999677,570.6850686999969,570.6850686999969,570.5425728999544,570.6786660000216,570.6850686999969,570.6850686999969,571.3418798999628,5,0.6452153000282124,None,571.3422604999505,571.4206375000067,571.4206375000067,571.4206375000067,571.4206375000067,571.4206375000067,571.4206375000067,571.4206375000067,571.4206375000067,571.4206375000067,571.4206375000067,571.4206375000067,571.4206375000067,574.4615495000035,"['2', '2']",None,,,574.4618001999334,574.4741216000402,574.4741216000402,574.4741216000402,579.4741193000227,579.4741193000227,579.4741193000227,579.4591303999769,"[2.5357680999441072, 2.9735103000421077]","[0.0009475999977439642, 0.000929799978621304]",,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.4593447999796,579.4741193000227,579.4741193000227,579.4741193000227,584.2077698999783,1,4.729447299963795,0.0010417000157758594,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_09h52.26.403,AdvTask_fMRI_masculinePronouns,2023.2.2,59.826002054005954,2024-03-27 09h53.06.587666 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.2078216000227,584.2734828999965,,600.2089678000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
