ConditionCode,Condition,PlayerA,PlayerB,TrialNum,TrialType,EncounterIntro,PlayerAction,RewardFeedback,PunishFeedback,EncounterPlayer,scenDelay,ImageDisarded.thisRepN,ImageDisarded.thisTrialN,ImageDisarded.thisN,ImageDisarded.thisIndex,exp_wrapper.thisRepN,exp_wrapper.thisTrialN,exp_wrapper.thisN,exp_wrapper.thisIndex,Encounters_Loop.thisRepN,Encounters_Loop.thisTrialN,Encounters_Loop.thisN,Encounters_Loop.thisIndex,thisRow.t,notes,Choose_Condition.started,InputSlider_Gender.started,InputSlider_Race.started,InputSlider_InOut.started,InputSlider_Swap.started,ProgressScreen.started,header.started,Choose_Condition.stopped,InputSlider_Gender.response,InputSlider_Gender.rt,InputSlider_Race.response,InputSlider_Race.rt,InputSlider_InOut.response,InputSlider_InOut.rt,InputSlider_Swap.response,InputSlider_Swap.rt,ProgressScreen.numClicks,ProgressScreen.timesOn,ProgressScreen.timesOff,Participant_Name.started,NameInput.started,participantName.started,button.started,Participant_Name.stopped,participantName.text,button.numClicks,button.timesOn,button.timesOff,WaitForScanner_discard.started,SyncPulse_discard.started,fix.started,WaitForScanner_discard.stopped,SyncPulse_discard.keys,SyncPulse_discard.rt,SyncPulse_discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,BaselineFixation.started,Baseline.started,Baseline.stopped,BaselineFixation.stopped,Instructions.started,Instructions_Text.started,Instructions.stopped,Delay.started,movie.started,Delay.stopped,Loading_Screen.started,PlayerLobby.started,Gamemaster.started,playerName.started,player1.started,loading.started,player2.started,loading2.started,player1_box.started,player2_box.started,loading.stopped,player1Reveal.started,loading2.stopped,player2Reveal.started,Loading_Screen.stopped,Loading_Complete.started,loadingComplete.started,textbox.started,next.started,key_response.started,Loading_Complete.stopped,key_response.keys,key_response.rt,key_response.duration,Scenario_Intro.started,intro.started,intro.stopped,Scenario_Intro.stopped,W4S_Encounter.started,SyncPulse_Encounter.started,fix_encounter.started,W4S_Encounter.stopped,SyncPulse_Encounter.keys,SyncPulse_Encounter.rt,SyncPulse_Encounter.duration,Encounter_Intro.started,Encounter_intro.started,Encounter_Intro.stopped,Delay_2.started,movie3.started,ActionPrompt.started,movie3.stopped,ActionPrompt.stopped,Delay_2.stopped,W4S_Action.started,SyncPulse_Action.started,fix_Action.started,W4S_Action.stopped,SyncPulse_Action.keys,SyncPulse_Action.rt,SyncPulse_Action.duration,Player_Action.started,player_action_instructions.started,player_action_keys_punish.started,PlayerAction_text.started,RewardBox.started,PunishBox.started,player_action_keys_reward.started,rewardConfirmText.started,punishConfirmText.started,PunCountFeedback.started,RewCountFeedback.started,PunFeedback.started,RewFeedback.started,Player_Action.stopped,player_action_keys_punish.keys,player_action_keys_punish.rt,player_action_keys_punish.duration,player_action_keys_reward.keys,Feedback.started,Reward_Feedback.started,Punish_Feedback.started,Faster_feedback.started,Feedback.stopped,player_action_keys_reward.rt,player_action_keys_reward.duration,Reward_Feedback.stopped,Punish_Feedback.stopped,Faster_feedback.stopped,Conclusion.started,conclusionText.started,next2.started,keyResp3.started,Conclusion.stopped,keyResp3.keys,keyResp3.rt,keyResp3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,6,STR,An ogre emerges from a lift in the center of the room,Yuxi leaps at the ogre. She attempts to land a killing blow.,"Yuxi stabs the ogre in the chest, killing it instantly. She is met by roaring applause from the audience watching from above.",Yuxi stabs the ogre in the chest but fails to kill it instantly. She is bashed by the ogre’s fist dealing damage before it bleeds to death.,Yuxi,7,,,,,0,0,0,0,0,5,5,5,247.9554169000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.93919969999115,247.9554169000039,247.9554169000039,248.13906210000277,5,0.17980830000306014,None,248.13938690000214,248.16806250000081,254.16120069999306,254.16121120000025,254.19439809999312,254.19439809999312,261.48814400000265,261.48814400000265,261.3432690999907,261.47992139999405,261.48814400000265,261.48814400000265,262.1393955999956,5,0.6462903000065126,None,262.1398388999951,262.17587249999633,262.17587249999633,262.17587249999633,262.17587249999633,262.17587249999633,262.17587249999633,262.17587249999633,262.17587249999633,262.17587249999633,262.17587249999633,262.17587249999633,262.17587249999633,268.2972302999988,None,,,"['1', '1']",268.29748900000413,268.3097124999913,268.3097124999913,268.3097124999913,273.3054572999972,"[5.588073099992471, 6.088898199988762]","[0.0010421000042697415, 0.000930900001549162]",,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,7,STR,The floor of the next room is covered with small spikes.,Emma tries to use their strength to push a nearby boulder. She pushes in the direction of the spikes.,Emma successfully pushes the boulder carving a path along the spikes. She makes it across safely.,Emma fails to push the boulder and slips in the process. She suffer damage but is able to make it across.,Emma,9,,,,,0,0,0,0,0,6,6,6,273.32185870000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.30584929999895,273.32185870000103,273.32185870000103,275.1395821000042,5,1.8121798999927705,None,275.14013069999055,275.1774937000009,281.16664579999633,281.1666559000005,281.1712828000018,281.1712828000018,290.49103319999995,290.49103319999995,290.34876979999535,290.48496590000286,290.49103319999995,290.49103319999995,291.13840419999906,5,0.6432026999973459,None,291.13865890000307,291.1803891000018,291.1803891000018,291.1803891000018,291.1803891000018,291.1803891000018,291.1803891000018,291.1803891000018,291.1803891000018,291.1803891000018,291.1803891000018,291.1803891000018,291.1803891000018,299.0559498999937,"['2', '2']","[7.501498800003901, 7.839469999991707]","[0.0008958999969763681, 0.0009135000000242144]",None,299.05621509999037,299.0710459999973,299.0710459999973,299.0710459999973,304.0539998000022,,,304.07148489999236,304.07148489999236,304.07148489999236,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,8,INT,Inside the next chamber is puzzle box that requires a sequence of clever moves to open. ,Yuxi tries to rely on her intelligence to open the box.,Yuxi was able to successfully open the box finding a valuable gemstone. She adds the gemstone to her pack.,"After too many failed attempts, the box explodes in Yuxi’s hand. She suffers damage. ",Yuxi,6,,,,,0,0,0,0,0,7,7,7,304.07148489999236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.05429259999073,304.07148489999236,304.07148489999236,304.1386074000038,5,0.06249740000930615,None,304.13891839999997,304.1733661000035,310.17347690000315,310.1734875999973,310.2033143000008,310.2033143000008,316.43198409999604,316.43198409999604,316.294043899994,316.42916230000264,316.43198409999604,316.43198409999604,317.13920819999475,5,0.7019665999978315,None,317.1396462999983,317.180760999996,317.180760999996,317.180760999996,317.180760999996,317.180760999996,317.180760999996,317.180760999996,317.180760999996,317.180760999996,317.180760999996,317.180760999996,317.180760999996,320.6755065000034,None,,,"['1', '1']",320.67575860000215,320.7046962000022,320.7046962000022,320.7046962000022,325.6882265000022,"[1.92507330000808, 3.443145100012771]","[None, 0.0008947999886004254]",,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,9,STR,A wizard shoots an ice blast towards the players.,Emma holds up a shield and tries to overpower the blast. She then attacks the wizard.,Emma holds steady with the shield. She stabs the wizard. ,Emma’s shield gets blown away from the blast. She stabs the wizard but is damaged from the blast.,Emma,7,,,,,0,0,0,0,0,8,8,8,325.70477440000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.6885801000026,325.70477440000104,325.70477440000104,326.1385289000027,5,0.42916900001000613,None,326.1388964999933,326.17378050000116,332.17196310000145,332.17197319999104,332.21025740000186,332.21025740000186,339.49681650000275,339.49681650000275,339.3533158999926,339.488967199999,339.49681650000275,339.49681650000275,340.13856710000255,5,0.637557599999127,None,340.13901050000277,340.1916452000005,340.1916452000005,340.1916452000005,340.1916452000005,340.1916452000005,340.1916452000005,340.1916452000005,340.1916452000005,340.1916452000005,340.1916452000005,340.1916452000005,340.1916452000005,345.7192752999981,None,,,"['1', '1']",345.7195308999944,345.7309196999995,345.7309196999995,345.7309196999995,350.72136399999727,"[4.853033899998991, 5.475246000001789]","[0.0009212000004481524, 0.001276700000744313]",,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,10,INT,A ditch of dense noxious gas separates the entrance and exit of this chamber. On the entrance wall is a series of crystals flashing rythmically.,Yuxi attempts to use her wit to solve the mystery of the crystals.,Yuxi deciphers that the crystals required a specific sequence of touches. She inputs the sequence and waits for the gas to dissipate before proceeding.,Yuxi is unable to decipher the mystery of the flashing crystals. She runs across and suffers damage before pulling a lever dissipating the gas.,Yuxi,8,,,,,0,0,0,0,0,9,9,9,350.73782159999246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.7217526000022,350.73782159999246,350.73782159999246,351.1383000999922,5,0.3960607000044547,None,351.1386380999902,351.1814216999919,357.1758570999955,357.1758675000019,357.20454609999433,357.20454609999433,365.46923499999684,365.46923499999684,365.330922299996,365.46649819999584,365.46923499999684,365.46923499999684,366.13827799999854,5,0.6648420999990776,None,366.1386659999989,366.1913971000031,366.1913971000031,366.1913971000031,366.1913971000031,366.1913971000031,366.1913971000031,366.1913971000031,366.1913971000031,366.1913971000031,366.1913971000031,366.1913971000031,366.1913971000031,372.6886156999972,None,,,"['1', '1']",372.6888678999967,372.7030640000012,372.7030640000012,372.7030640000012,377.6872640999936,"[5.963143600005424, 6.457176900003105]","[0.0009830000053625554, 0.0009993999992730096]",377.7044195999915,377.7044195999915,377.7044195999915,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,11,STR,The duo enter a room with scalding steam vents. A rusted wheel controlling the steam flow is fixed to the wall.,Yuxi relies on their strength to try and turn the wheel. She tries with all their might.,Yuxi successfully turns the valve shutting off the steam. She creates safe passage to the next chamber.,Yuxi is unable to turn the wheel. She is forced to dash across the hot steam and takes damage in the process.,Yuxi,8,,,,,0,0,0,0,0,10,10,10,377.7044195999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.68785819999175,377.7044195999915,377.7044195999915,378.1382195999904,5,0.4294112000061432,None,378.13858600000094,378.18323199999577,384.1536217999965,384.1536385999934,384.17395450000186,384.17395450000186,392.44571050000377,392.44571050000377,392.3016231999936,392.4374614999979,392.44571050000377,392.44571050000377,393.13861840000027,5,0.6898692999966443,None,393.139113199999,393.1949131000001,393.1949131000001,393.1949131000001,393.1949131000001,393.1949131000001,393.1949131000001,393.1949131000001,393.1949131000001,393.1949131000001,393.1949131000001,393.1949131000001,393.1949131000001,398.2579490999924,"['2', '2']","[4.0667711999994935, 5.019695299997693]","[0.0009215999889420345, 0.0009771999903023243]",None,398.25819979999505,398.2704270999966,398.2704270999966,398.2704270999966,403.25316900000325,,,403.27043499999854,403.27043499999854,403.27043499999854,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,12,STR,A zombie emerges from the corner and swings its club.,Emma reflexively tried to grab the club. her attempts to overpower the swing. ,Emma successfully stops the blow. She decapitates the zombie in retaliation.,Emma is unable to stop the attack before and suffers damage. She was able to decapitate the zombie in retaliation.,Emma,8,,,,,0,0,0,0,0,11,11,11,403.27043499999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.25344349999796,403.27043499999854,403.27043499999854,404.1382963999931,5,0.8643300999974599,None,404.13872039999114,404.17362590000266,410.1742954999936,410.1743063000031,410.1871298999904,410.1871298999904,418.46323629999824,418.46323629999824,418.3172229999909,418.45263289999275,418.46323629999824,418.46323629999824,419.1381626999937,5,0.6716191000014078,None,419.1385994000011,419.1890549999953,419.1890549999953,419.1890549999953,419.1890549999953,419.1890549999953,419.1890549999953,419.1890549999953,419.1890549999953,419.1890549999953,419.1890549999953,419.1890549999953,419.1890549999953,426.74056649999693,None,,,"['1', '1']",426.7412139999942,426.76128930000414,426.76128930000414,426.76128930000414,431.7542175999988,"[7.131668899994111, 7.498541699998896]","[0.001190200011478737, 0.0009293000039178878]",,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,13,INT,A vast pit connects the entrance and exit to the chamber. ,Emma tries to leverage her cleverness to devise a way to cross.,Emma’s throws dirt over the gap. She reveals an invisible bridge and makes it across safely.,Emma’s unsuccessfully tries to think of a plan. She jumps across but drops some valuables from her pack.,Emma,6,,,,,0,0,0,0,0,12,12,12,431.77063699999417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.7546081000037,431.77063699999417,431.77063699999417,432.13739969999006,5,0.3645389999874169,None,432.13764089999313,432.17525220000243,438.1803729999956,438.18038309999974,438.20256959999097,438.20256959999097,444.43680749999476,444.43680749999476,444.29577280000376,444.4305330999923,444.43680749999476,444.43680749999476,445.13754179999523,5,0.6980998999933945,None,445.13788979999663,445.1961869999941,445.1961869999941,445.1961869999941,445.1961869999941,445.1961869999941,445.1961869999941,445.1961869999941,445.1961869999941,445.1961869999941,445.1961869999941,445.1961869999941,445.1961869999941,451.90786520000256,None,,,"['1', '1']",451.90811859999667,451.9207103999943,451.9207103999943,451.9207103999943,456.90370429999894,"[6.334519200012437, 6.656553500011796]","[0.0008846999990055338, 0.0008909999887691811]",456.9202587999898,456.9202587999898,456.9202587999898,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,14,INT,A blind serpent patrols the next room.,Yuxi tries to rely on her cleverness to silently outmanuever the serpent.,Yuxi throws a pebble to distract the serpent. She successfully distract it long enough and makes it through.,Yuxi tries to sneak across but slips. She makes it passed but the serpent bites their pack causing some valuables to spill.,Yuxi,7,,,,,0,0,0,0,0,13,13,13,456.9202587999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.9039541999955,456.9202587999898,456.9202587999898,457.13777010000194,5,0.21481130000029225,None,457.1381471999921,457.18492709999555,463.1777421000006,463.17775259999325,463.1869119000039,463.1869119000039,470.43352120000054,470.43352120000054,470.2946024999983,470.4304625999939,470.43352120000054,470.43352120000054,471.13790859999426,5,0.7023273999948287,None,471.13840339999297,471.20148170000175,471.20148170000175,471.20148170000175,471.20148170000175,471.20148170000175,471.20148170000175,471.20148170000175,471.20148170000175,471.20148170000175,471.20148170000175,471.20148170000175,471.20148170000175,477.97210630000336,"['2', '2']","[5.229147299993201, 6.70630789999268]","[0.000866600006702356, 0.0008652999968035147]",None,477.972363199995,477.98629259999143,477.98629259999143,477.98629259999143,482.9693996999995,,,482.98680729999614,482.98680729999614,482.98680729999614,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,15,STR,A bridge across a chasm is lifted to be usable by a series of pulleys attached to a chain.,Emma tries to muster her strength to pull the platform up.,Emma successfully pulls the bridge up. She latches it to a nearby pillar.,Emma only partically pulls up the lift but not enough to be useable. She is forced to jump across dropping some valuables from their pack in the process. ,Emma,6,,,,,0,0,0,0,0,14,14,14,482.98680729999614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.9698250999936,482.98680729999614,482.98680729999614,483.1381007000018,5,0.14902559999609366,None,483.1386052000016,483.19169079999847,489.180760999996,489.18077169999015,489.1902252,489.1902252,495.49464309999894,495.49464309999894,495.35363040000084,495.49012799999036,495.49464309999894,495.49464309999894,496.13694840000244,5,0.6407176000066102,None,496.1372959,496.1919671999931,496.1919671999931,496.1919671999931,496.1919671999931,496.1919671999931,496.1919671999931,496.1919671999931,496.1919671999931,496.1919671999931,496.1919671999931,496.1919671999931,496.1919671999931,502.1979904000036,"['2', '2']","[5.293562599996221, 5.911729899991769]","[None, 0.000971200002823025]",None,502.1982447999908,502.210565100002,502.210565100002,502.210565100002,507.2023810999963,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,16,INT,A magical mirror is sits in the middle of the room. It hypnotizes the adventuerers by reflecting their deepest fears,Yuxi relies on her mental aptitude to overcome the psychic attack.,Yuxi successfully breaks the hypnosis. She shatters the mirror dispelling the effect.,Yuxi eventually overcomes the mental anguish and is able to break the mirror. She suffers damage due to the mirror's effects.,Yuxi,7,,,,,0,0,0,0,0,15,15,15,507.2195600999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.2026756999985,507.2195600999985,507.2195600999985,508.1366024000017,5,0.9153747000091244,None,508.1368810999993,508.18524399999296,514.1762306000019,514.1762416999991,514.186228599996,514.186228599996,521.4685682999989,521.4685682999989,521.327701000002,521.4631644000037,521.4685682999989,521.4685682999989,522.1374040999945,5,0.6661523000075249,None,522.137931499994,522.2038755999965,522.2038755999965,522.2038755999965,522.2038755999965,522.2038755999965,522.2038755999965,522.2038755999965,522.2038755999965,522.2038755999965,522.2038755999965,522.2038755999965,522.2038755999965,528.7303718999901,None,,,"['1', '1']",528.7306267999957,528.7425767999957,528.7425767999957,528.7425767999957,533.7356202999945,"[5.791649099992355, 6.465703900001245]","[0.0009605000086594373, 0.0010954000026686117]",,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,17,STR,A contending gladiator stands in front of the duo.,Yuxi charges the gladiator and swings with all her strength.,Yuxi breaks through the gladiator’s attempt to block the attack. She defeats them in a single strike.,Yuxi bashes the gladiator defeating them but suffers a counterattack in the process. She suffers damage.,Yuxi,6,,,,,0,0,0,0,0,16,16,16,533.7532761000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.736624600002,533.7532761000039,533.7532761000039,534.1365631999943,5,0.3814169000106631,None,534.1368684999907,534.1881907999923,540.1532369999913,540.153250000003,540.192278699993,540.192278699993,546.4230714000005,546.4230714000005,546.2839533999941,546.4206183999922,546.4230714000005,546.4230714000005,547.1359252999973,5,0.7113677000015741,None,547.136136999994,547.1941955999937,547.1941955999937,547.1941955999937,547.1941955999937,547.1941955999937,547.1941955999937,547.1941955999937,547.1941955999937,547.1941955999937,547.1941955999937,547.1941955999937,547.1941955999937,550.9049858999933,"['2', '2']","[3.033283800003119, 3.643228700006148]","[0.0009242999949492514, 0.000952799993683584]",None,550.9056412999926,550.9268202999956,550.9268202999956,550.9268202999956,555.9197959000012,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,18,INT,Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,Emma relies on her intellect to try to solve the puzzle.,Emma succeeds in solving the puzzle with plenty of time. She escapes without issue.,Emma fails numerous times before succeeding. She must drop some valuables to reach the exit before suffocating.,Emma,9,,,,,0,0,0,0,0,17,17,17,555.9364952000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.9201513000007,555.9364952000033,555.9364952000033,556.1365469000011,5,0.1980591000028653,None,556.1368851000007,556.1961692000041,562.1837310999981,562.1837422999961,562.2214355000033,562.2214355000033,571.4759054000024,571.4759054000024,571.3287618000031,571.464934299991,571.4759054000024,571.4759054000024,572.1363133999985,5,0.6587100000033388,None,572.1366608999961,572.2068201999937,572.2068201999937,572.2068201999937,572.2068201999937,572.2068201999937,572.2068201999937,572.2068201999937,572.2068201999937,572.2068201999937,572.2068201999937,572.2068201999937,572.2068201999937,575.9355676999985,None,,,"['1', '1']",575.9358281000023,575.9538097999903,575.9538097999903,575.9538097999903,580.9364948000002,"[3.3735329000046477, 3.6537556999974186]","[0.0009881000005407259, 0.0007941000076243654]",,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.936621300003,580.9529528999992,580.9529528999992,580.9529528999992,584.0023445999977,1,3.0466534000006504,0.0021456000104080886,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h01.23.018,AdvTask_fMRI_masculinePronouns,2023.2.2,60.052053119263846,2024-04-02 11h01.59.858680 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0023934999917,584.0534291999938,,600.0032081999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
