ConditionCode,Condition,PlayerA,PlayerB,TrialNum,TrialType,EncounterIntro,PlayerAction,RewardFeedback,PunishFeedback,EncounterPlayer,scenDelay,ImageDisarded.thisRepN,ImageDisarded.thisTrialN,ImageDisarded.thisN,ImageDisarded.thisIndex,exp_wrapper.thisRepN,exp_wrapper.thisTrialN,exp_wrapper.thisN,exp_wrapper.thisIndex,Encounters_Loop.thisRepN,Encounters_Loop.thisTrialN,Encounters_Loop.thisN,Encounters_Loop.thisIndex,thisRow.t,notes,Choose_Condition.started,InputSlider_Gender.started,InputSlider_Race.started,InputSlider_InOut.started,InputSlider_Swap.started,ProgressScreen.started,header.started,Choose_Condition.stopped,InputSlider_Gender.response,InputSlider_Gender.rt,InputSlider_Race.response,InputSlider_Race.rt,InputSlider_InOut.response,InputSlider_InOut.rt,InputSlider_Swap.response,InputSlider_Swap.rt,ProgressScreen.numClicks,ProgressScreen.timesOn,ProgressScreen.timesOff,Participant_Name.started,NameInput.started,participantName.started,button.started,Participant_Name.stopped,participantName.text,button.numClicks,button.timesOn,button.timesOff,WaitForScanner_discard.started,SyncPulse_discard.started,fix.started,WaitForScanner_discard.stopped,SyncPulse_discard.keys,SyncPulse_discard.rt,SyncPulse_discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,BaselineFixation.started,Baseline.started,BaselineFixation.stopped,Instructions.started,Instructions_Text.started,Instructions.stopped,Delay.started,movie.started,Delay.stopped,Loading_Screen.started,PlayerLobby.started,Gamemaster.started,playerName.started,player1.started,loading.started,player2.started,loading2.started,player1_box.started,player2_box.started,loading.stopped,player1Reveal.started,loading2.stopped,player2Reveal.started,player1Reveal.stopped,player2Reveal.stopped,Loading_Screen.stopped,Loading_Complete.started,loadingComplete.started,textbox.started,next.started,key_response.started,Loading_Complete.stopped,key_response.keys,key_response.rt,key_response.duration,Scenario_Intro.started,intro.started,intro.stopped,Scenario_Intro.stopped,W4S_Encounter.started,SyncPulse_Encounter.started,fix_encounter.started,W4S_Encounter.stopped,SyncPulse_Encounter.keys,SyncPulse_Encounter.rt,SyncPulse_Encounter.duration,Encounter_Intro.started,Encounter_intro.started,Encounter_Intro.stopped,Delay_2.started,movie3.started,ActionPrompt.started,movie3.stopped,ActionPrompt.stopped,Delay_2.stopped,W4S_Action.started,SyncPulse_Action.started,fix_Action.started,W4S_Action.stopped,SyncPulse_Action.keys,SyncPulse_Action.rt,SyncPulse_Action.duration,Player_Action.started,player_action_instructions.started,player_action_keys_punish.started,PlayerAction_text.started,RewardBox.started,PunishBox.started,player_action_keys_reward.started,rewardConfirmText.started,punishConfirmText.started,prog_Punish.started,prog_Reward.started,PunCountFeedback.started,RewCountFeedback.started,PunFeedback.started,RewFeedback.started,Player_Action.stopped,player_action_keys_punish.keys,player_action_keys_punish.rt,player_action_keys_punish.duration,player_action_keys_reward.keys,Feedback.started,Reward_Feedback.started,Punish_Feedback.started,Faster_feedback.started,Reward_Feedback.stopped,Punish_Feedback.stopped,Faster_feedback.stopped,Feedback.stopped,player_action_keys_reward.rt,player_action_keys_reward.duration,Conclusion.started,conclusionText.started,next2.started,keyResp3.started,Conclusion.stopped,keyResp3.keys,keyResp3.rt,keyResp3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,8,INT,The duo stumbles across the camp of a known murdering bandit.,Emma tries to think of a clever way to subdue the bandit. She hides while pondering.,Emma navigates a path behind the bandit. She hits them over the head with rock.,Emma attempts to sneak behind the bandit. She is caught and is painfully struck before subduing the bandit. ,Emma,7,,,,,0,0,0,0,0,7,7,7,284.2607086000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.244443100004,284.2607086000062,284.2607086000062,284.8950066999969,5,0.6216278000065358,None,284.8954371,284.9294884999981,290.91836340000737,290.9183744000038,290.9483848000091,290.9483848000091,298.23117870000715,298.23117870000715,298.0932598000072,298.22919399999955,298.23117870000715,298.23117870000715,298.89456600000267,5,0.6516807000007248,None,298.89496250000957,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,298.93968740000855,304.6815273999964,None,,,"['1', '1']",304.681794300006,304.69365220000327,304.69365220000327,304.69365220000327,309.69413570000324,309.69413570000324,309.69413570000324,309.6775369000097,"[4.971398499998031, 5.696511699992698]","[0.0009430000063730404, 0.0009682000090833753]",,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,9,STR,The duo arrives a large rock tall enough to give a better view of the area.,Yuxi tries to muscle her way up the rock.,Yuxi successfully climbs to the top of the rock. She spots a shortcut to a known hunting ground.,Yuxi was unable to clumb the rock. She falls on her shoulder and suffers an injury.,Yuxi,8,,,,,0,0,0,0,0,8,8,8,309.69413570000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.6778185000003,309.69413570000324,309.69413570000324,309.89417369999865,5,0.1882804000051692,None,309.89441530000477,309.9266523999977,315.91992080000637,315.9199316000013,315.9565294000058,315.9565294000058,324.2246106000093,324.2246106000093,324.0838300000032,324.21911730000284,324.2246106000093,324.2246106000093,324.8946004000027,5,0.6576064000109909,None,324.8949974999996,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,324.9481943999999,328.9629234000022,None,,,"['1', '1']",328.96359539999685,328.9827861000085,328.9827861000085,328.9827861000085,,,,333.9772456000064,"[3.404883700000937, 3.9678581999905873]","[0.0009571999980835244, 0.0010505000100238249]",,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,10,INT,"In the bandit camp, the players are presented with a locked ornate chest.",Emma relies on her wit to try to decipher the combination on the lock.,Emma unlocks the chest revealing a pouch of gold inside. She puts the treasure in her pack for safekeeping.,Emma triggers a trap and an arrow is launched at them. She suffers damage.,Emma,7,,,,,0,0,0,0,0,9,9,9,333.9937521999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.9774913000001,333.9937521999964,333.9937521999964,334.89430719999655,5,0.8886783000052674,None,334.89465090000886,334.93275020000874,340.9224399000086,340.92245070000354,340.9598196000006,340.9598196000006,348.24601640000765,348.24601640000765,348.1038919999992,348.23983679999947,348.24601640000765,348.24601640000765,348.8942040999973,5,0.6372744999971474,None,348.8945884999994,348.947199000002,348.947199000002,348.947199000002,348.947199000002,348.947199000002,348.947199000002,348.947199000002,348.947199000002,348.947199000002,348.947199000002,348.947199000002,348.947199000002,348.947199000002,348.947199000002,351.17891390000295,None,,,"['1', '1']",351.17916400000104,351.1933016999974,351.1933016999974,351.1933016999974,356.1938511000044,356.1938511000044,356.1938511000044,356.17657110000437,"[1.8719863000005716, 2.1709433999931207]","[0.0009182999929180369, 0.0011418000067351386]",,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,11,STR,As the duo continue they stumble across a rabid dog. The dog begins chargins.,Emma attempts to overpower the charging dog using her pack to absorb the bite.,Emma successfully overpowers the dog. She redirects the dog and shoves it down an steep adjacent hill.,Emma is able to absorb the brunt of the attack and pushes the dog down an adjacent hill. She gets several scratches in the process.,Emma,6,,,,,0,0,0,0,0,10,10,10,356.1938511000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.1769520000089,356.1938511000044,356.1938511000044,356.8948357000045,5,0.6895251999958418,None,356.89533250000386,356.93482609999774,362.9254297000007,362.92544000000635,362.95120840000163,362.95120840000163,369.2571739999985,369.2571739999985,369.1148733000009,369.2508816000045,369.2571739999985,369.2571739999985,370.8942507000029,5,1.6267554000078235,None,370.8946391000063,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,370.9467588999978,376.04360520000046,None,,,"['1', '1']",376.0438603000075,376.05977279999934,376.05977279999934,376.05977279999934,381.06014650000725,381.06014650000725,381.06014650000725,381.0426238000073,"[4.767305999994278, 5.051231799996458]","[None, 0.0009411000064574182]",,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,12,STR,As the duo continue their path is blocked by a dense and thorny mass of bushes.,Yuxi attempts to slash at the branches with all her might.,Yuxi successfully cuts through the branches. She suffers no ill effects.,Yuxi is able to cut through after considerable effort. She suffers some injuries in the process.,Yuxi,8,,,,,0,0,0,0,0,11,11,11,381.06014650000725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0429146000097,381.06014650000725,381.06014650000725,381.89397859999735,5,0.8240853000024799,None,381.8943094999995,381.9336798000004,387.9296144999971,387.9296256000089,387.9526787000068,387.9526787000068,396.2225393999979,396.2225393999979,396.0800872999971,396.2165517999965,396.2225393999979,396.2225393999979,396.89451810000173,5,0.6620473000075435,None,396.89504699999816,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,396.9509453000064,402.493575600005,"['2', '2']","[5.02805019999505, 5.500047099994845]","[0.0009550000104354694, 0.0010409000096842647]",None,402.49382909999986,402.5094809000002,402.5094809000002,402.5094809000002,407.5101605000091,407.5101605000091,407.5101605000091,407.49350470000354,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,13,INT,The duo come across a tree strump with glowing mushrooms growing on top.,Yuxi tries to rely on her intelligence to decipher the species of mushroom.,Yuxi recalls that these mushrooms have healing properties. She stores them in their pack to sell later.,Yuxi misremembers the mushroom's species. She is zapped by the mushroom's glow when they try to pick them.,Yuxi,6,,,,,0,0,0,0,0,12,12,12,407.5101605000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.49388150000595,407.5101605000091,407.5101605000091,407.8943369000044,5,0.3731466999888653,None,407.89481389999855,407.9414878000098,413.93383380000887,413.93384470000456,413.96550859999843,413.96550859999843,420.2671372000041,420.2671372000041,420.1254377000005,420.2606029000017,420.2671372000041,420.2671372000041,420.8936822000105,5,0.6161123999918345,None,420.89403100000345,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,420.94561019999674,425.1282777000015,None,,,"['1', '1']",425.12919750000583,425.15012060001027,425.15012060001027,425.15012060001027,,,,430.1424507000047,"[3.8014417000085814, 4.123425900004804]","[None, 0.0009303999977419153]",,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,14,INT,The duo come across a set of track leading off the path,Emma attempts to be clever. She looks for clues to parse the direction of the tracks.,Emma identies the direction of the tracks. She successfully avoids stepping on a nearby python in the process.,Emma identies the direction of the tracks. She accidentally steps on a python and is bitten suffering an injury in the process.,Emma,6,,,,,0,0,0,0,0,13,13,13,430.1596356000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.14280940000026,430.1596356000082,430.1596356000082,430.89348959999916,5,0.7238679000001866,None,430.8938647000032,430.93865320000623,436.93596940000134,436.93598049999855,436.9425542000099,436.9425542000099,443.17513309999777,443.17513309999777,443.03288919999613,443.1689968999999,443.17513309999777,443.17513309999777,443.8933917000104,5,0.7080879999994067,None,443.8937816999969,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,443.9497316000052,450.96295129999635,"['2', '2']","[6.589323499996681, 6.93224760000885]","[0.0009694000036688522, 0.0009992999985115603]",None,450.9632038999989,450.97574429999804,450.97574429999804,450.97574429999804,455.97591350000584,455.97591350000584,455.97591350000584,455.95945219999703,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,15,STR,A boar emerges from the nearby foliage.,Yuxi attempts to strike the boar with all her strength.,Yuxi successfully strikes down the boar. She is able to reclaim some meat to sell later.,Yuxi wasn't strong enough to strike down the boar. She is tripped by the boar as it escapes suffering an injury in the process.,Yuxi,6,,,,,0,0,0,0,0,14,14,14,455.97591350000584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.95968320000975,455.97591350000584,455.97591350000584,456.89292340000975,5,0.9074356000055559,None,456.8932219999988,456.93740490000346,462.93939050000336,462.9394014999998,462.96863850000955,462.96863850000955,469.2329122000083,469.2329122000083,469.09286260000954,469.22861649999686,469.2329122000083,469.2329122000083,470.8934350000054,5,1.650400600003195,None,470.8938221999997,470.951644700006,470.951644700006,470.951644700006,470.951644700006,470.951644700006,470.951644700006,470.951644700006,470.951644700006,470.951644700006,470.951644700006,470.951644700006,470.951644700006,470.951644700006,470.951644700006,476.1603912999999,"['2', '2']","[4.850342999998247, 5.159273500001291]","[0.001023200005874969, 0.0009575000003678724]",None,476.1606448000093,476.1755750000011,476.1755750000011,476.1755750000011,481.1760801000055,481.1760801000055,481.1760801000055,481.15943600000173,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,16,INT,The duo come across a wagon stuck in the mud and a distressed villager.,Emma attempts to rely on her intelligence to find a solution. ,Emma was able to find a strong branch to lever the wagon out of the mud. She was rewarded with some gold coins.,Emma was unable to think of a solution. She is thanked by the upset villager for trying….,Emma,7,,,,,0,0,0,0,0,15,15,15,481.1760801000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.1597465000086,481.1760801000055,481.1760801000055,481.89321490000293,5,0.7076944000000367,None,481.8935466999974,481.94042340001033,487.93701000000874,487.93702029999986,487.9603354999999,487.9603354999999,495.2451976000011,495.2451976000011,495.10672959999647,495.24275350000244,495.2451976000011,495.2451976000011,495.89316930000496,5,0.6381322999950498,None,495.8935694999964,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,495.94989489999716,499.9610452000052,None,,,"['1', '1']",499.96130419999827,499.9753352999978,499.9753352999978,499.9753352999978,504.97546010000224,504.97546010000224,504.97546010000224,504.9590429000091,"[3.392007400005241, 3.9289545999927213]","[0.0009678999922471121, 0.0009690000006230548]",,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,17,STR,The duo come across a forest gnome requesting aid to rescue their pet racoon from a tree.,Emma attempts to use her strength and athleticism to climb the tree.,Emma was able to climb the tree and rescue the racoon.  She is rewarded with a few gemstones.,Emma was unable to climb the tree and scares the racoon in the process. The gnome turns some of her valubles into rocks.,Emma,7,,,,,0,0,0,0,0,16,16,16,504.97546010000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.9592776000063,504.97546010000224,504.97546010000224,505.8934203000099,5,0.9077126000047429,None,505.8939255000005,505.94725579999795,511.9418927000079,511.9419045000104,511.96891300000425,511.96891300000425,519.222145000007,519.222145000007,519.0791895000002,519.2155790000106,519.222145000007,519.222145000007,519.8930535999971,5,0.6613851000001887,None,519.8934379999992,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,520.0119476999971,527.144735599999,"['2', '2']","[6.756998500000918, 7.0849057000014]","[0.000970900000538677, 0.0009707999997772276]",None,527.144987000007,527.1585695999966,527.1585695999966,527.1585695999966,532.1589971000067,532.1589971000067,532.1589971000067,532.1425029000093,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,18,INT,The duo come across two traveling mercenaries engaged in a heated argument about directions.,Yuxi attempts to rely on her intelligence to decipher directions for the mercenaries.,Yuxi was able to successfully direct the travelers. She is rewarded with some gold coins.,Yuxi was unable to help and is punched for wasting the mercenary's time. She is bruised in the process.,Yuxi,7,,,,,0,0,0,0,0,17,17,17,532.1589971000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.1428050999966,532.1589971000067,532.1589971000067,532.892737800008,5,0.7241460000077495,None,532.893075400003,532.945841599998,538.9336389000091,538.9336498000048,538.9420862999978,538.9420862999978,546.1856498999987,546.1856498999987,546.0476214000082,546.1833549000003,546.1856498999987,546.1856498999987,546.8930780000082,5,0.6975742999929935,None,546.893596000009,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,546.9648731000052,553.2437873000017,None,,,"['1', '1']",553.2440376000013,553.2583431000094,553.2583431000094,553.2583431000094,558.2606700000033,558.2606700000033,558.2606700000033,558.2413233999978,"[6.000891599993338, 6.227946099999826]","[0.0009734000050229952, 0.0010239999974146485]",,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
1111,ChineseFemale_OutGrp_Swap,Yuxi,Emma,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.2414391000057,558.2606700000033,558.2606700000033,558.2606700000033,559.8915034000092,1,1.622360800000024,0.0018061000009765849,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h12.56.088,AdvTask_fMRI_masculinePronouns,2023.2.2,60.18259398979983,2024-04-02 11h13.09.645527 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.8915487000049,559.9795863000036,575.8917719000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
