ConditionCode,Condition,PlayerA,PlayerB,TrialNum,TrialType,EncounterIntro,PlayerAction,RewardFeedback,PunishFeedback,EncounterPlayer,scenDelay,ImageDisarded.thisRepN,ImageDisarded.thisTrialN,ImageDisarded.thisN,ImageDisarded.thisIndex,exp_wrapper.thisRepN,exp_wrapper.thisTrialN,exp_wrapper.thisN,exp_wrapper.thisIndex,Encounters_Loop.thisRepN,Encounters_Loop.thisTrialN,Encounters_Loop.thisN,Encounters_Loop.thisIndex,thisRow.t,notes,Choose_Condition.started,InputSlider_Gender.started,InputSlider_Race.started,InputSlider_InOut.started,InputSlider_Swap.started,ProgressScreen.started,header.started,Choose_Condition.stopped,InputSlider_Gender.response,InputSlider_Gender.rt,InputSlider_Race.response,InputSlider_Race.rt,InputSlider_InOut.response,InputSlider_InOut.rt,InputSlider_Swap.response,InputSlider_Swap.rt,ProgressScreen.numClicks,ProgressScreen.timesOn,ProgressScreen.timesOff,Participant_Name.started,NameInput.started,participantName.started,button.started,Participant_Name.stopped,participantName.text,button.numClicks,button.timesOn,button.timesOff,WaitForScanner_discard.started,SyncPulse_discard.started,fix.started,WaitForScanner_discard.stopped,SyncPulse_discard.keys,SyncPulse_discard.rt,SyncPulse_discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,BaselineFixation.started,Baseline.started,BaselineFixation.stopped,Instructions.started,Instructions_Text.started,Instructions.stopped,Delay.started,movie.started,Delay.stopped,Loading_Screen.started,PlayerLobby.started,Gamemaster.started,playerName.started,player1.started,loading.started,player2.started,loading2.started,player1_box.started,player2_box.started,loading.stopped,player1Reveal.started,loading2.stopped,player2Reveal.started,player1Reveal.stopped,player2Reveal.stopped,Loading_Screen.stopped,Loading_Complete.started,loadingComplete.started,textbox.started,next.started,key_response.started,Loading_Complete.stopped,key_response.keys,key_response.rt,key_response.duration,Scenario_Intro.started,intro.started,intro.stopped,Scenario_Intro.stopped,W4S_Encounter.started,SyncPulse_Encounter.started,fix_encounter.started,W4S_Encounter.stopped,SyncPulse_Encounter.keys,SyncPulse_Encounter.rt,SyncPulse_Encounter.duration,Encounter_Intro.started,Encounter_intro.started,Encounter_Intro.stopped,Delay_2.started,movie3.started,ActionPrompt.started,movie3.stopped,ActionPrompt.stopped,Delay_2.stopped,W4S_Action.started,SyncPulse_Action.started,fix_Action.started,W4S_Action.stopped,SyncPulse_Action.keys,SyncPulse_Action.rt,SyncPulse_Action.duration,Player_Action.started,player_action_instructions.started,player_action_keys_punish.started,PlayerAction_text.started,RewardBox.started,PunishBox.started,player_action_keys_reward.started,rewardConfirmText.started,punishConfirmText.started,PunCountFeedback.started,RewCountFeedback.started,PunFeedback.started,RewFeedback.started,Player_Action.stopped,player_action_keys_punish.keys,player_action_keys_reward.keys,player_action_keys_reward.rt,player_action_keys_reward.duration,Feedback.started,Reward_Feedback.started,Punish_Feedback.started,Faster_feedback.started,Reward_Feedback.stopped,Punish_Feedback.stopped,Faster_feedback.stopped,Feedback.stopped,player_action_keys_punish.rt,player_action_keys_punish.duration,Encounter_intro.stopped,Conclusion.started,conclusionText.started,next2.started,keyResp3.started,Conclusion.stopped,keyResp3.keys,keyResp3.rt,keyResp3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
110,ChineseFemale_OutGrp,Jack,Haoyu,6,STR,An ogre emerges from a lift in the center of the room,Jack leaps at the ogre. He attempts to land a killing blow.,"Jack stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",Jack stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,Jack,7,,,,,0,0,0,0,0,5,5,5,260.7778397000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.76075850000007,260.7778397000002,260.7778397000002,262.1119024999998,5,1.3285162000001947,0.001387799999974959,262.1122773000002,262.1493006999999,268.1284504999999,268.12847250000004,268.1448701999998,268.1448701999998,275.42482759999984,275.42482759999984,275.2782517999999,275.4137295999999,275.42482759999984,275.42482759999984,275.4780519000001,5,0.051711600000089675,None,275.4783486000001,275.52073999999993,275.52073999999993,275.52073999999993,275.52073999999993,275.52073999999993,275.52073999999993,275.52073999999993,275.52073999999993,275.52073999999993,275.52073999999993,275.52073999999993,275.52073999999993,278.76113410000016,"['2', '2']",None,,,278.76138420000007,278.7763971999998,278.7763971999998,278.7763971999998,283.7776522999998,283.7776522999998,283.7776522999998,283.7611777000002,"[2.528551999999763, 3.200554900000043]","[0.0009528999999020016, 0.0009466999999858672]",,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,7,STR,The floor of the next room is covered with small spikes.,Haoyu tries to use their strength to push a nearby boulder. He pushes in the direction of the spikes.,Haoyu successfully pushes the boulder carving a path along the spikes. He makes it across safely.,Haoyu fails to push the boulder and slips in the process. He suffer damage but is able to make it across.,Haoyu,9,,,,,0,0,0,0,0,6,6,6,283.7776522999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.76145670000005,283.7776522999998,283.7776522999998,284.4785863000002,5,0.6988083000001097,None,284.4790653,284.5207568000001,290.5142329,290.5142446,290.5380690000002,290.5380690000002,299.82248579999987,299.82248579999987,299.6806111000001,299.8160885000002,299.82248579999987,299.82248579999987,300.47797850000006,5,0.6539113999997426,None,300.4783478999998,300.5310248999999,300.5310248999999,300.5310248999999,300.5310248999999,300.5310248999999,300.5310248999999,300.5310248999999,300.5310248999999,300.5310248999999,300.5310248999999,300.5310248999999,300.5310248999999,306.9603060999998,None,"['1', '1']","[5.901252600000134, 6.382309500000247]","[0.0009171000001515495, None]",306.9605526,306.9710823999999,306.9710823999999,306.9710823999999,,,,311.96109220000017,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,8,INT,Inside the next chamber is puzzle box that requires a sequence of clever moves to open. ,Jack tries to rely on his intelligence to open the box.,Jack was able to successfully open the box finding a valuable gemstone. He adds the gemstone to her pack.,"After too many failed attempts, the box explodes in Jack’s hand. He suffers damage. ",Jack,6,,,,,0,0,0,0,0,7,7,7,311.9776238999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.96140419999983,311.9776238999998,311.9776238999998,312.1446898999998,5,0.1538033000001633,0.0014646999998149113,312.14502889999994,312.18785190000017,318.16105990000005,318.1610767000002,318.1860612999999,318.1860612999999,324.53817549999985,324.53817549999985,324.34706370000004,324.4836005000002,324.53817549999985,324.53817549999985,325.47837040000013,5,0.9382293000003301,None,325.4788045,325.5276159,325.5276159,325.5276159,325.5276159,325.5276159,325.5276159,325.5276159,325.5276159,325.5276159,325.5276159,325.5276159,325.5276159,329.3434572000001,None,"['1', '1']","[3.300620799999706, 3.772580999999718]","[0.001118399999995745, 0.0009496000002400251]",329.34370519999993,329.3616455000001,329.3616455000001,329.3616455000001,,,,334.3442688,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,9,STR,A wizard shoots an ice blast towards the players.,Haoyu holds up a shield and tries to overpower the blast. He then attacks the wizard.,Haoyu holds steady with the shield. He stabs the wizard. ,Haoyu’s shield gets blown away from the blast. He stabs the wizard but is damaged from the blast.,Haoyu,7,,,,,0,0,0,0,0,8,8,8,334.36087039999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.34462440000016,334.36087039999984,334.36087039999984,334.4777073,5,0.11546929999985878,None,334.4780080999999,334.5181885000002,340.5161094,340.5161210000001,340.5356585999998,340.5356585999998,347.8245099999999,347.8245099999999,347.68389549999984,347.81952219999994,347.8245099999999,347.8245099999999,348.4782239000001,5,0.6519447000000582,None,348.47867970000016,348.5339807999999,348.5339807999999,348.5339807999999,348.5339807999999,348.5339807999999,348.5339807999999,348.5339807999999,348.5339807999999,348.5339807999999,348.5339807999999,348.5339807999999,348.5339807999999,351.6016313,"['2', '2']",None,,,351.60188800000014,351.61166890000004,351.61166890000004,351.61166890000004,,,,356.6097808999998,"[2.548348199999964, 3.0182769000002736]","[0.0008486000001539651, 0.0009483999997428327]",,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,10,INT,A ditch of dense noxious gas separates the entrance and exit of this chamber. On the entrance wall is a series of crystals flashing rythmically.,Jack attempts to use his wit to solve the mystery of the crystals.,Jack deciphers that the crystals required a specific sequence of touches. He inputs the sequence and waits for the gas to dissipate before proceeding.,Jack is unable to decipher the mystery of the flashing crystals. He runs across and suffers damage before pulling a lever dissipating the gas.,Jack,8,,,,,0,0,0,0,0,9,9,9,356.6270933999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.61016870000003,356.6270933999999,356.6270933999999,357.16103209999983,5,0.5287502000001041,0.0009086000000024796,357.16136129999995,357.2097702000001,363.1767466000001,363.17676960000017,363.1942331,363.1942331,371.4547324,371.4547324,371.31226849999985,371.4484263999998,371.4547324,371.4547324,371.4772382000001,5,0.02155609999999797,None,371.47746259999985,371.52492789999997,371.52492789999997,371.52492789999997,371.52492789999997,371.52492789999997,371.52492789999997,371.52492789999997,371.52492789999997,371.52492789999997,371.52492789999997,371.52492789999997,371.52492789999997,376.29391239999995,None,"['1', '1']","[4.151259499999924, 4.720255499999894]","[None, 0.000918900000215217]",376.2941602000001,376.3099407999998,376.3099407999998,376.3099407999998,381.31039469999996,381.31039469999996,381.31039469999996,381.29374929999994,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,11,STR,The duo enter a room with scalding steam vents. A rusted wheel controlling the steam flow is fixed to the wall.,Jack relies on their strength to try and turn the wheel. He tries with all their might.,Jack successfully turns the valve shutting off the steam. He creates safe passage to the next chamber.,Jack is unable to turn the wheel. He is forced to dash across the hot steam and takes damage in the process.,Jack,8,,,,,0,0,0,0,0,10,10,10,381.31039469999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.2940441999999,381.31039469999996,381.31039469999996,381.4775789,5,0.1659391999996842,None,381.4779168,381.52668540000013,387.5173789999999,387.5173903,387.5428729,387.5428729,395.8088237000002,395.8088237000002,395.66663759999983,395.8025329000002,395.8088237000002,395.8088237000002,397.1782102000002,5,1.3685959999997976,None,397.1787287000002,397.2421273,397.2421273,397.2421273,397.2421273,397.2421273,397.2421273,397.2421273,397.2421273,397.2421273,397.2421273,397.2421273,397.2421273,403.29537249999976,None,"['1', '1']","[5.631035899999915, 6.0021145999999135]","[0.0009380000001328881, 0.0009099000003516267]",403.2956196,403.3097466999998,403.3097466999998,403.3097466999998,408.31036829999994,408.31036829999994,408.31036829999994,408.2940088999999,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,12,STR,A zombie emerges from the corner and swings its club.,Haoyu reflexively tried to grab the club. his attempts to overpower the swing. ,Haoyu successfully stops the blow. He decapitates the zombie in retaliation.,Haoyu is unable to stop the attack before and suffers damage. He was able to decapitate the zombie in retaliation.,Haoyu,8,,,,,0,0,0,0,0,11,11,11,408.31036829999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.2943353999999,408.31036829999994,408.31036829999994,408.4773860999999,5,0.16596200000003591,None,408.4777459000002,408.5263952,414.51949590000004,414.51950669999997,414.5517756999998,414.5517756999998,422.8272734000002,422.8272734000002,422.67959949999977,422.8151776999998,422.8272734000002,422.8272734000002,423.47726150000017,5,0.6490639000003284,None,423.4775884999999,423.53811749999977,423.53811749999977,423.53811749999977,423.53811749999977,423.53811749999977,423.53811749999977,423.53811749999977,423.53811749999977,423.53811749999977,423.53811749999977,423.53811749999977,423.53811749999977,427.54946900000004,"['2', '2']",None,,,427.5497169,427.5611954000001,427.5611954000001,427.5611954000001,,,,432.5592249000001,"[3.505164100000002, 3.9241085999997267]","[0.00111479999986841, 0.0009648000000197499]",,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,13,INT,A vast pit connects the entrance and exit to the chamber. ,Haoyu tries to leverage his cleverness to devise a way to cross.,Haoyu’s throws dirt over the gap. He reveals an invisible bridge and makes it across safely.,Haoyu’s unsuccessfully tries to think of a plan. He jumps across but drops some valuables from his pack.,Haoyu,6,,,,,0,0,0,0,0,12,12,12,432.5764032000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.5595145000002,432.5764032000002,432.5764032000002,433.4773820999999,5,0.8999546999998529,None,433.47774660000005,433.5293406999999,439.5250580000002,439.5250704,439.54243859999997,439.54243859999997,445.77764639999987,445.77764639999987,445.63467089999995,445.7716405000001,445.77764639999987,445.77764639999987,446.5274178999998,5,0.6997340999996595,0.0198301000000356,446.52761180000016,446.5436074999998,446.5436074999998,446.5436074999998,446.5436074999998,446.5436074999998,446.5436074999998,446.5436074999998,446.5436074999998,446.5436074999998,446.5436074999998,446.5436074999998,446.5436074999998,451.6760534,"['2', '2']",None,,,451.67630529999997,451.69262089999984,451.69262089999984,451.69262089999984,,,,456.67694519999986,"[4.626611400000002, 5.070667500000127]","[0.0009900000000016007, 0.0009589999999661813]",,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,14,INT,A blind serpent patrols the next room.,Jack tries to rely on his cleverness to silently outmanuever the serpent.,Jack throws a pebble to distract the serpent. He successfully distract it long enough and makes it through.,Jack tries to sneak across but slips. He makes it passed but the serpent bites their pack causing some valuables to spill.,Jack,7,,,,,0,0,0,0,0,13,13,13,456.69344009999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.67731989999993,456.69344009999986,456.69344009999986,457.21046239999987,5,0.515871000000061,None,457.21081779999986,457.25607739999987,463.22708079999984,463.2271010999998,463.2475037999998,463.2475037999998,470.56782429999976,470.56782429999976,470.3872765000001,470.52377939999997,470.56782429999976,470.56782429999976,471.5224721999998,5,0.9094890000001215,0.019957200000135344,471.5226659,471.5386033,471.5386033,471.5386033,471.5386033,471.5386033,471.5386033,471.5386033,471.5386033,471.5386033,471.5386033,471.5386033,471.5386033,476.82999259999997,"['2', '2']",None,,,476.830246,476.8424857,476.8424857,476.8424857,481.8431246,481.8431246,481.8431246,481.8265981999998,"[4.730695500000365, 5.238658600000235]","[0.0009310000000368746, 0.0009669999999459833]",,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,15,STR,A bridge across a chasm is lifted to be usable by a series of pulleys attached to a chain.,Haoyu tries to muster his strength to pull the platform up.,Haoyu successfully pulls the bridge up. He latches it to a nearby pillar.,Haoyu only partically pulls up the lift but not enough to be useable. He is forced to jump across dropping some valuables from their pack in the process. ,Haoyu,6,,,,,0,0,0,0,0,14,14,14,481.8431246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.82690060000004,481.8431246,481.8431246,482.52265940000007,5,0.6341574999996737,0.019886200000200915,482.5228456,482.52922739999985,488.52389970000013,488.52391020000005,488.52962290000005,488.52962290000005,494.79939669999976,494.79939669999976,494.6563686999998,494.7921236000002,494.79939669999976,494.79939669999976,495.5282854000002,5,0.6781744999998409,0.019586399999752757,495.52847500000007,495.54390950000015,495.54390950000015,495.54390950000015,495.54390950000015,495.54390950000015,495.54390950000015,495.54390950000015,495.54390950000015,495.54390950000015,495.54390950000015,495.54390950000015,495.54390950000015,503.10873059999994,None,"['1', '1']","[7.203267800000049, 7.490403499999957]","[0.0009580000000823929, 0.0007749000001240347]",503.1089840999998,503.1203730000002,503.1203730000002,503.1203730000002,,,,508.10970640000005,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,16,INT,A magical mirror is sits in the middle of the room. It hypnotizes the adventuerers by reflecting their deepest fears,Jack relies on his mental aptitude to overcome the psychic attack.,Jack successfully breaks the hypnosis. He shatters the mirror dispelling the effect.,Jack eventually overcomes the mental anguish and is able to break the mirror. He suffers damage due to the mirror's effects.,Jack,7,,,,,0,0,0,0,0,15,15,15,508.1262837999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.1100179,508.1262837999998,508.1262837999998,508.53505570000016,5,0.35149890000002415,0.019442799999978888,508.53524449999986,508.5431693999999,514.5262856999998,514.5262957,514.5430455000001,514.5430455000001,521.7896946000001,521.7896946000001,521.6482993999998,521.7836897000002,521.7896946000001,521.7896946000001,522.5293072,5,0.6876286000001528,0.01987409999992451,522.5294988,522.5460800000001,522.5460800000001,522.5460800000001,522.5460800000001,522.5460800000001,522.5460800000001,522.5460800000001,522.5460800000001,522.5460800000001,522.5460800000001,522.5460800000001,522.5460800000001,527.3944627999999,None,"['1', '1']","[3.9740632000002734, 4.76725260000012]","[0.0009990999997171457, 0.0009122000001298147]",527.3951010999999,527.4155111999999,527.4155111999999,527.4155111999999,,,,532.4086170999999,,,514.5430455000001,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,17,STR,A contending gladiator stands in front of the duo.,Jack charges the gladiator and swings with all his strength.,Jack breaks through the gladiator’s attempt to block the attack. He defeats them in a single strike.,Jack bashes the gladiator defeating them but suffers a counterattack in the process. He suffers damage.,Jack,6,,,,,0,0,0,0,0,16,16,16,532.4257681999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.4089017000001,532.4257681999998,532.4257681999998,532.5295603999998,5,0.051479700000072626,0.019901300000128685,532.5297449,532.5424410999999,538.5272838999999,538.5272940999998,538.5632403,538.5632403,544.8326677999999,544.8326677999999,544.6897628000002,544.8258173999998,544.8326677999999,544.8326677999999,545.5345054999998,5,0.6447173000001385,0.01977649999980713,545.5346946,545.5505874999999,545.5505874999999,545.5505874999999,545.5505874999999,545.5505874999999,545.5505874999999,545.5505874999999,545.5505874999999,545.5505874999999,545.5505874999999,545.5505874999999,545.5505874999999,548.0149104000002,"['2', '2']",None,,,548.0151572,548.0263903999999,548.0263903999999,548.0263903999999,,,,553.0264043000002,"[0.9565810000003694, 2.40461200000027]","[0.0009955999998965126, 0.0010207999998783635]",538.5632403,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,18,INT,Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,Haoyu relies on his intellect to try to solve the puzzle.,Haoyu succeeds in solving the puzzle with plenty of time. He escapes without issue.,Haoyu fails numerous times before succeeding. He must drop some valuables to reach the exit before suffocating.,Haoyu,9,,,,,0,0,0,0,0,17,17,17,553.0428366000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0268173999998,553.0428366000001,553.0428366000001,553.5336953000001,5,0.43476250000003347,0.01956689999997252,553.5338891000001,553.5421034000001,559.5291108000001,559.5291204999999,559.5610815,559.5610815,568.8124333000001,568.8124333000001,568.6698047999998,568.8062673,568.8124333000001,568.8124333000001,569.5335427,5,0.664839000000029,0.019884300000285293,569.5337328999999,569.5490482999999,569.5490482999999,569.5490482999999,569.5490482999999,569.5490482999999,569.5490482999999,569.5490482999999,569.5490482999999,569.5490482999999,569.5490482999999,569.5490482999999,569.5490482999999,571.6864649999998,"['2', '2']",None,,,571.6867146,571.7002582999999,571.7002582999999,571.7002582999999,,,,576.6924792999998,"[1.2271135000000868, 2.0583715000002485]","[0.001005399999939982, 0.0010142000000996632]",559.5610815,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
110,ChineseFemale_OutGrp,Jack,Haoyu,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.6925769999998,576.7086464999998,576.7086464999998,576.7086464999998,579.9087088000001,1,3.195972900000015,None,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_15h53.56.214,AdvTask_fMRI_masculinePronouns,2023.2.2,59.98969377048213,2024-04-12 15h54.16.747004 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.9087524000001,579.9662167000001,595.9090940000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
