ConditionCode,Condition,PlayerA,PlayerB,TrialNum,TrialType,EncounterIntro,PlayerAction,RewardFeedback,PunishFeedback,EncounterPlayer,scenDelay,ImageDisarded.thisRepN,ImageDisarded.thisTrialN,ImageDisarded.thisN,ImageDisarded.thisIndex,exp_wrapper.thisRepN,exp_wrapper.thisTrialN,exp_wrapper.thisN,exp_wrapper.thisIndex,Encounters_Loop.thisRepN,Encounters_Loop.thisTrialN,Encounters_Loop.thisN,Encounters_Loop.thisIndex,thisRow.t,notes,Choose_Condition.started,InputSlider_Gender.started,InputSlider_Race.started,InputSlider_InOut.started,InputSlider_Swap.started,ProgressScreen.started,header.started,Choose_Condition.stopped,InputSlider_Gender.response,InputSlider_Gender.rt,InputSlider_Race.response,InputSlider_Race.rt,InputSlider_InOut.response,InputSlider_InOut.rt,InputSlider_Swap.response,InputSlider_Swap.rt,ProgressScreen.numClicks,ProgressScreen.timesOn,ProgressScreen.timesOff,Participant_Name.started,NameInput.started,participantName.started,button.started,Participant_Name.stopped,participantName.text,button.numClicks,button.timesOn,button.timesOff,WaitForScanner_discard.started,SyncPulse_discard.started,fix.started,WaitForScanner_discard.stopped,SyncPulse_discard.keys,SyncPulse_discard.rt,SyncPulse_discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,BaselineFixation.started,Baseline.started,Baseline.stopped,BaselineFixation.stopped,Instructions.started,Instructions_Text.started,Instructions_Text.stopped,Instructions.stopped,Delay.started,movie.started,Delay.stopped,Loading_Screen.started,PlayerLobby.started,Gamemaster.started,playerName.started,player1.started,loading.started,player2.started,loading2.started,player1_box.started,player2_box.started,loading.stopped,player1Reveal.started,loading2.stopped,player2Reveal.started,player1Reveal.stopped,player2Reveal.stopped,Loading_Screen.stopped,Loading_Complete.started,loadingComplete.started,textbox.started,next.started,key_response.started,Loading_Complete.stopped,key_response.keys,key_response.rt,key_response.duration,Scenario_Intro.started,intro.started,intro.stopped,Scenario_Intro.stopped,W4S_Encounter.started,SyncPulse_Encounter.started,fix_encounter.started,W4S_Encounter.stopped,SyncPulse_Encounter.keys,SyncPulse_Encounter.rt,SyncPulse_Encounter.duration,Encounter_Intro.started,Encounter_intro.started,Encounter_Intro.stopped,Delay_2.started,movie3.started,ActionPrompt.started,movie3.stopped,ActionPrompt.stopped,Delay_2.stopped,W4S_Action.started,SyncPulse_Action.started,fix_Action.started,W4S_Action.stopped,SyncPulse_Action.keys,SyncPulse_Action.rt,SyncPulse_Action.duration,Player_Action.started,player_action_instructions.started,player_action_keys_punish.started,PlayerAction_text.started,RewardBox.started,PunishBox.started,player_action_keys_reward.started,rewardConfirmText.started,punishConfirmText.started,prog_Punish.started,prog_Reward.started,PunCountFeedback.started,RewCountFeedback.started,PunFeedback.started,RewFeedback.started,Player_Action.stopped,player_action_keys_punish.keys,player_action_keys_punish.rt,player_action_keys_punish.duration,player_action_keys_reward.keys,Feedback.started,Reward_Feedback.started,Punish_Feedback.started,Faster_feedback.started,Reward_Feedback.stopped,Punish_Feedback.stopped,Faster_feedback.stopped,Feedback.stopped,player_action_keys_reward.rt,player_action_keys_reward.duration,Encounter_intro.stopped,Conclusion.started,conclusionText.started,next2.started,keyResp3.started,Conclusion.stopped,keyResp3.keys,keyResp3.rt,keyResp3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1010,WhiteFemale_OutGrp,Yuxi,Emma,6,STR,"The duo enters a clearing where a formidable troll awaits. A sign nearby states, "Defeat the troll to proceed."",Emma charges forward. She swings her weapon with all her might.,Emma parries the troll's counterattack and makes a critical hit. She defeats the troll with minimal injuries.,The troll proves resistant against Emma’s attack and counters their attack. She suffers damage from several attacks before felling the troll. ,Emma,6,,,,,0,0,0,0,0,5,5,5,242.91874599999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.90201779999188,242.91874599999574,242.91874599999574,243.48634570000286,5,0.5664453999925172,None,243.4868478999997,243.52160419999564,249.5097642000037,249.5097747999971,249.53919809999934,249.53919809999934,255.842630500003,255.842630500003,255.70231310000236,255.83795489999466,255.842630500003,255.842630500003,256.5143165000045,5,0.6425135000026785,0.019740800009458326,256.5145132000034,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,256.53111029999855,258.41859719999775,"['2', '2']","[1.5869363999954658, 1.8578764999983832]","[0.0008757000032346696, 0.0009213000012096018]",None,258.4188446000044,258.43453299999237,258.43453299999237,258.43453299999237,263.43494700000156,263.43494700000156,263.43494700000156,263.41851800000586,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,7,STR,As the duo continues they notice a shiny metal embedded in a nearby rock face. ,Yuxi picks up a nearby rock. She uses the rock to try to smash away some of the metal.,Yuxi is successful. She stores some of the ore to prospect later.,Yuxi accidentally bashes their hand in the process. She suffers an injury.,Yuxi,7,,,,,0,0,0,0,0,6,6,6,263.43494700000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.41884579999896,263.43494700000156,263.43494700000156,263.48539750000054,5,0.05008909999742173,None,263.48569479999423,263.5631020000001,269.5095749000029,269.5095861000009,269.53606499999296,269.53606499999296,276.8209785999934,276.8209785999934,276.67932049999945,276.81549839999934,276.8209785999934,276.8209785999934,277.5090581999975,5,0.6640030999988085,0.019941800012020394,277.50925040000584,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,277.52536240000336,280.7365720999951,"['2', '2']","[2.837259299994912, 3.170738100001472]","[0.0004890999989584088, 0.0009454999963054433]",None,280.7368196000025,280.75239839999995,280.75239839999995,280.75239839999995,,,,285.7518439999985,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,8,INT,The duo stumbles across the camp of a known murdering bandit.,Emma tries to think of a clever way to subdue the bandit. She hides while pondering.,Emma navigates a path behind the bandit. She hits them over the head with rock.,Emma attempts to sneak behind the bandit. She is caught and is painfully struck before subduing the bandit. ,Emma,7,,,,,0,0,0,0,0,7,7,7,285.7681273000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.7521859999979,285.7681273000053,285.7681273000053,286.48546599999827,5,0.7169293000042671,None,286.4858069000038,286.5155652999965,292.5213769999973,292.5213889000006,292.53735790000064,292.53735790000064,299.8253826,299.8253826,299.6835792000056,299.8193154000037,299.8253826,299.8253826,300.48545409999497,5,0.6597236999950837,None,300.485855299994,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,300.53223949999665,304.1014926999924,None,,,"['1', '1']",304.10175220000383,304.11764779999794,304.11764779999794,304.11764779999794,309.1183922999917,309.1183922999917,309.1183922999917,309.10180609999225,"[3.119159399997443, 3.526717100001406]","[0.0008170000073732808, 0.0009225999965565279]",,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,9,STR,The duo arrives a large rock tall enough to give a better view of the area.,Yuxi tries to muscle her way up the rock.,Yuxi successfully climbs to the top of the rock. She spots a shortcut to a known hunting ground.,Yuxi was unable to clumb the rock. She falls on her shoulder and suffers an injury.,Yuxi,8,,,,,0,0,0,0,0,8,8,8,309.1183922999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.1022171999939,309.1183922999917,309.1183922999917,309.51137310000195,5,0.3668662999989465,0.019645699998363853,309.5115583000006,309.5182968000008,315.5131726999971,315.5131842999981,315.53545149999263,315.53545149999263,323.77099279999675,323.77099279999675,323.62898710000445,323.7646836000058,323.77099279999675,323.77099279999675,324.485460099997,5,0.7140836000035051,None,324.48590849999164,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,324.53471209999407,329.9724191999994,None,,,"['1', '1']",329.97267160000047,329.9840952999948,329.9840952999948,329.9840952999948,334.9846267999965,334.9846267999965,334.9846267999965,334.968257200002,"[5.063280999995186, 5.398268699995242]","[0.0009810000046854839, 0.0009348000021418557]",,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,10,INT,"In the bandit camp, the players are presented with a locked ornate chest.",Emma relies on her wit to try to decipher the combination on the lock.,Emma unlocks the chest revealing a pouch of gold inside. She puts the treasure in her pack for safekeeping.,Emma triggers a trap and an arrow is launched at them. She suffers damage.,Emma,7,,,,,0,0,0,0,0,9,9,9,334.9846267999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.96856179999304,334.9846267999965,334.9846267999965,335.5124121999979,5,0.5004237000102876,0.019854399986797944,335.512596799992,335.51922729999933,341.5187827000045,341.51879370000097,341.543703599993,341.543703599993,348.8334674999933,348.8334674999933,348.6905665999948,348.82743520000076,348.8334674999933,348.8334674999933,349.51678069999616,5,0.6517420000018319,0.019722299999557436,349.51697219999915,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,349.5346170999983,353.48627860000124,None,,,"['1', '1']",353.4870079999964,353.53066099999705,353.53066099999705,353.53066099999705,,,,358.5147300999961,"[3.6123770999984117, 3.9092870999884326]","[0.0009263999963877723, 0.0009632000001147389]",,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,11,STR,As the duo continue they stumble across a rabid dog. The dog begins chargins.,Emma attempts to overpower the charging dog using her pack to absorb the bite.,Emma successfully overpowers the dog. She redirects the dog and shoves it down an steep adjacent hill.,Emma is able to absorb the brunt of the attack and pushes the dog down an adjacent hill. She gets several scratches in the process.,Emma,6,,,,,0,0,0,0,0,10,10,10,358.51758820000396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.51493740000296,358.51758820000396,358.51758820000396,359.5157179999951,5,0.9675115999998525,0.019834399994579144,359.51590450000367,359.52183220000006,365.51569949999976,365.5157084999955,365.54105430000345,365.54105430000345,371.84430680000514,371.84430680000514,371.7029021000053,371.83867779999855,371.84430680000514,371.84430680000514,372.5198942999996,5,0.6407567000132985,0.02086330000020098,372.52008560000104,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,372.5368735999946,378.6907562999986,None,,,"['1', '1']",378.69100789999356,378.7028766000003,378.7028766000003,378.7028766000003,,,,383.7009653999994,"[5.830572999999276, 6.114247500008787]","[0.0006632000004174188, 0.0008291999984066933]",365.54105430000345,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,12,STR,As the duo continue their path is blocked by a dense and thorny mass of bushes.,Yuxi attempts to slash at the branches with all her might.,Yuxi successfully cuts through the branches. She suffers no ill effects.,Yuxi is able to cut through after considerable effort. She suffers some injuries in the process.,Yuxi,8,,,,,0,0,0,0,0,11,11,11,383.7176941999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.7013302999985,383.7176941999933,383.7176941999933,384.523480799995,5,0.768344000010984,0.01988089999940712,384.5236663999967,384.53409210000245,390.52223570000206,390.5222446999978,390.5468686999957,390.5468686999957,398.81394540000474,398.81394540000474,398.6714592999924,398.80799309999566,398.81394540000474,398.81394540000474,399.52134189999197,5,0.6721515000099316,0.019835399987641722,399.52152999999817,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,399.5376833000046,402.7033209999936,"['2', '2']","[2.8533852999971714, 3.1223242999985814]","[0.0009262999956263229, 0.0009648999985074624]",None,402.70356589999574,402.7182402000035,402.7182402000035,402.7182402000035,407.71733179999865,407.71733179999865,407.71733179999865,407.7008457000047,,,390.5468686999957,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,13,INT,The duo come across a tree strump with glowing mushrooms growing on top.,Yuxi tries to rely on her intelligence to decipher the species of mushroom.,Yuxi recalls that these mushrooms have healing properties. She stores them in their pack to sell later.,Yuxi misremembers the mushroom's species. She is zapped by the mushroom's glow when they try to pick them.,Yuxi,6,,,,,0,0,0,0,0,12,12,12,407.71733179999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.7011230999924,407.71733179999865,407.71733179999865,408.5179693999962,5,0.7687390000064624,0.019870799995260313,408.5181481000036,408.533766499997,414.53780190000543,414.5378128000011,414.56294419999176,414.56294419999176,420.8320776000037,420.8320776000037,420.68984189999173,420.8260234000045,420.8320776000037,420.8320776000037,421.50062679999974,5,0.6539684000017587,None,421.50085569999646,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,421.55772270000307,425.1539885999955,None,,,"['1', '1']",425.15461709999363,425.1756635999918,425.1756635999918,425.1756635999918,,,,430.16677169999457,"[3.2583714999927906, 3.532216799998423]","[0.00086600000213366, 0.0009830999915720895]",,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,14,INT,The duo come across a set of track leading off the path,Emma attempts to be clever. She looks for clues to parse the direction of the tracks.,Emma identies the direction of the tracks. She successfully avoids stepping on a nearby python in the process.,Emma identies the direction of the tracks. She accidentally steps on a python and is bitten suffering an injury in the process.,Emma,6,,,,,0,0,0,0,0,13,13,13,430.18433269999514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.1672464000003,430.18433269999514,430.18433269999514,430.51748500000394,5,0.30175270000472665,0.019842800000333227,430.5176669999928,430.53367089999665,436.5394990000059,436.5395103000046,436.56166479999956,436.56166479999956,442.80212619999656,442.80212619999656,442.6554210000031,442.79165929999726,442.80212619999656,442.80212619999656,443.50085329999274,5,0.6842027000093367,None,443.5011935999937,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,443.55750939999416,449.2999129999953,None,,,"['1', '1']",449.3001621000003,449.31801180000184,449.31801180000184,449.31801180000184,,,,454.30090960000234,"[5.430464700009907, 5.690658999999869]","[0.0009515999990981072, 0.0008010000019567087]",,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,15,STR,A boar emerges from the nearby foliage.,Yuxi attempts to strike the boar with all her strength.,Yuxi successfully strikes down the boar. She is able to reclaim some meat to sell later.,Yuxi wasn't strong enough to strike down the boar. She is tripped by the boar as it escapes suffering an injury in the process.,Yuxi,6,,,,,0,0,0,0,0,14,14,14,454.3174710000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.3013251999946,454.3174710000021,454.3174710000021,454.5011358000047,5,0.16880099999252707,None,454.50150450000365,454.5473869999987,460.53178930000286,460.5318006000016,460.5497328999918,460.5497328999918,466.78366780000215,466.78366780000215,466.6413513000007,466.7772513999953,466.78366780000215,466.78366780000215,467.5006257999921,5,0.7026379999879282,None,467.5009626999963,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,467.55896300000313,469.99044349999167,"['2', '2']","[2.0390215999941574, 2.3830597999913152]","[0.0009316000068793073, 0.000943200007895939]",None,469.99069160000363,470.00232650000544,470.00232650000544,470.00232650000544,,,,474.9996720000054,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,16,INT,The duo come across a wagon stuck in the mud and a distressed villager.,Emma attempts to rely on her intelligence to find a solution. ,Emma was able to find a strong branch to lever the wagon out of the mud. She was rewarded with some gold coins.,Emma was unable to think of a solution. She is thanked by the upset villager for trying….,Emma,7,,,,,0,0,0,0,0,15,15,15,475.017053699994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0000751000043,475.017053699994,475.017053699994,475.5005933999928,5,0.4690338999935193,None,475.5009297999932,475.5487307000003,481.52825380000286,481.5282778999972,481.55556320000323,481.55556320000323,488.80727570000454,488.80727570000454,488.6649508999981,488.80067379999673,488.80727570000454,488.80727570000454,489.50087010000425,5,0.6792112000111956,None,489.5012499000004,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,489.5600845000008,491.667878799999,"['2', '2']","[1.7372149000002537, 2.050054999999702]","[0.0009160000045085326, 0.0009366000012960285]",None,491.6681285999948,491.68309079999744,491.68309079999744,491.68309079999744,496.6833243000001,496.6833243000001,496.6833243000001,496.6671329999954,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,17,STR,The duo come across a forest gnome requesting aid to rescue their pet racoon from a tree.,Emma attempts to use her strength and athleticism to climb the tree.,Emma was able to climb the tree and rescue the racoon.  She is rewarded with a few gemstones.,Emma was unable to climb the tree and scares the racoon in the process. The gnome turns some of her valubles into rocks.,Emma,7,,,,,0,0,0,0,0,16,16,16,496.6833243000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.66747050000413,496.6833243000001,496.6833243000001,497.5006050999946,5,0.8028484999958891,None,497.5009754999919,497.55147579999175,503.5315202000056,503.5315322999959,503.5464232999948,503.5464232999948,510.83380369999213,510.83380369999213,510.6904557999951,510.82659100000456,510.83380369999213,510.83380369999213,511.50015350000467,5,0.652596200001426,None,511.50037039999734,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,511.5516662000009,517.7328252000007,"['2', '2']","[5.89038550000987, 6.118494499998633]","[0.0009106999932555482, 0.0009579000034136698]",None,517.7330750999972,517.750572399993,517.750572399993,517.750572399993,,,,522.7500813999941,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,18,INT,The duo come across two traveling mercenaries engaged in a heated argument about directions.,Yuxi attempts to rely on her intelligence to decipher directions for the mercenaries.,Yuxi was able to successfully direct the travelers. She is rewarded with some gold coins.,Yuxi was unable to help and is punched for wasting the mercenary's time. She is bruised in the process.,Yuxi,7,,,,,0,0,0,0,0,17,17,17,522.7666376999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.7503740999964,522.7666376999987,522.7666376999987,523.5007564999978,5,0.7194933999999193,None,523.5011307999957,523.5547572999931,529.529752500006,529.5297638000047,529.5424617999961,529.5424617999961,536.829333799993,536.829333799993,536.6875779999973,536.8234226999921,536.829333799993,536.829333799993,537.5004345000052,5,0.6570176000095671,None,537.5007834999997,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,537.5620438000042,539.3914513000054,None,,,"['1', '1']",539.3917004999967,539.4028571999952,539.4028571999952,539.4028571999952,,,,544.3999962999951,"[1.48401250000461, 1.770240300000296]","[0.0009260999941034243, 0.0009240000072168186]",,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
1010,WhiteFemale_OutGrp,Yuxi,Emma,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.4001034999965,544.4163243999938,544.4163243999938,544.4163243999938,546.5864603999944,1,2.0946418000094127,0.001000499993097037,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h12.50.828,AdvTask_fMRI_masculinePronouns,2023.2.2,60.003120161558364,2024-04-16 16h13.05.585851 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5864829000056,546.5997151000047,562.5994590000046,562.5829216999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
