ConditionCode,Condition,PlayerA,PlayerB,TrialNum,TrialType,EncounterIntro,PlayerAction,RewardFeedback,PunishFeedback,EncounterPlayer,scenDelay,ImageDisarded.thisRepN,ImageDisarded.thisTrialN,ImageDisarded.thisN,ImageDisarded.thisIndex,exp_wrapper.thisRepN,exp_wrapper.thisTrialN,exp_wrapper.thisN,exp_wrapper.thisIndex,Encounters_Loop.thisRepN,Encounters_Loop.thisTrialN,Encounters_Loop.thisN,Encounters_Loop.thisIndex,thisRow.t,notes,Choose_Condition.started,InputSlider_Gender.started,InputSlider_Race.started,InputSlider_InOut.started,InputSlider_Swap.started,ProgressScreen.started,header.started,Choose_Condition.stopped,InputSlider_Gender.response,InputSlider_Gender.rt,InputSlider_Race.response,InputSlider_Race.rt,InputSlider_InOut.response,InputSlider_InOut.rt,InputSlider_Swap.response,InputSlider_Swap.rt,ProgressScreen.numClicks,ProgressScreen.timesOn,ProgressScreen.timesOff,Participant_Name.started,NameInput.started,participantName.started,button.started,Participant_Name.stopped,participantName.text,button.numClicks,button.timesOn,button.timesOff,WaitForScanner_discard.started,SyncPulse_discard.started,fix.started,WaitForScanner_discard.stopped,SyncPulse_discard.keys,SyncPulse_discard.rt,SyncPulse_discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,BaselineFixation.started,Baseline.started,Baseline.stopped,BaselineFixation.stopped,Instructions.started,Instructions_Text.started,Instructions.stopped,Delay.started,movie.started,Delay.stopped,Loading_Screen.started,PlayerLobby.started,Gamemaster.started,playerName.started,player1.started,loading.started,player2.started,loading2.started,player1_box.started,player2_box.started,loading.stopped,player1Reveal.started,loading2.stopped,player2Reveal.started,player1Reveal.stopped,player2Reveal.stopped,Loading_Screen.stopped,Loading_Complete.started,loadingComplete.started,textbox.started,next.started,key_response.started,Loading_Complete.stopped,key_response.keys,key_response.rt,key_response.duration,Scenario_Intro.started,intro.started,intro.stopped,Scenario_Intro.stopped,W4S_Encounter.started,SyncPulse_Encounter.started,fix_encounter.started,W4S_Encounter.stopped,SyncPulse_Encounter.keys,SyncPulse_Encounter.rt,SyncPulse_Encounter.duration,Encounter_Intro.started,Encounter_intro.started,Encounter_Intro.stopped,Delay_2.started,movie3.started,ActionPrompt.started,movie3.stopped,ActionPrompt.stopped,Delay_2.stopped,W4S_Action.started,SyncPulse_Action.started,fix_Action.started,W4S_Action.stopped,SyncPulse_Action.keys,SyncPulse_Action.rt,SyncPulse_Action.duration,Player_Action.started,player_action_instructions.started,player_action_keys_punish.started,PlayerAction_text.started,RewardBox.started,PunishBox.started,player_action_keys_reward.started,rewardConfirmText.started,punishConfirmText.started,PunCountFeedback.started,RewCountFeedback.started,PunFeedback.started,RewFeedback.started,Player_Action.stopped,player_action_keys_punish.keys,player_action_keys_punish.rt,player_action_keys_punish.duration,player_action_keys_reward.keys,Feedback.started,Reward_Feedback.started,Punish_Feedback.started,Faster_feedback.started,Feedback.stopped,player_action_keys_reward.rt,player_action_keys_reward.duration,Reward_Feedback.stopped,Punish_Feedback.stopped,Faster_feedback.stopped,Conclusion.started,conclusionText.started,next2.started,keyResp3.started,Conclusion.stopped,keyResp3.keys,keyResp3.rt,keyResp3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,6,STR,An ogre emerges from a lift in the center of the room,Emma leaps at the ogre. She attempts to land a killing blow.,"Emma stabs the ogre in the chest, killing it instantly. She is met by roaring applause from the audience watching from above.",Emma stabs the ogre in the chest but fails to kill it instantly. She is bashed by the ogre’s fist dealing damage before it bleeds to death.,Emma,7,,,,,0,0,0,0,0,5,5,5,234.8086707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.79230360000008,234.8086707,234.8086707,235.37546580000003,5,0.5588477000000012,None,235.3756763,235.39606360000005,241.39329120000002,241.39330210000003,241.40862579999998,241.40862579999998,248.6843513,248.6843513,248.54526320000002,248.68180630000006,248.6843513,248.6843513,249.3753309,5,0.6831515000000081,None,249.3755446,249.4091912,249.4091912,249.4091912,249.4091912,249.4091912,249.4091912,249.4091912,249.4091912,249.4091912,249.4091912,249.4091912,249.4091912,251.54327720000003,None,,,"['1', '1']",251.5435271,251.55855689999999,251.55855689999999,251.55855689999999,256.54196260000003,"[1.863263800000027, 2.104268999999931]","[0.0009981999999126856, 0.000989400000094065]",256.5584606,256.5584606,256.5584606,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,7,STR,The floor of the next room is covered with small spikes.,Yuxi tries to use their strength to push a nearby boulder. She pushes in the direction of the spikes.,Yuxi successfully pushes the boulder carving a path along the spikes. She makes it across safely.,Yuxi fails to push the boulder and slips in the process. She suffer damage but is able to make it across.,Yuxi,9,,,,,0,0,0,0,0,6,6,6,256.5584606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.5421959,256.5584606,256.5584606,257.37526790000004,5,0.8090603000000556,None,257.3754768,257.39831660000004,263.3948249,263.39483600000005,263.4085245,263.4085245,272.6458993,272.6458993,272.5068576,272.643366,272.6458993,272.6458993,273.375261,5,0.7216600000000426,None,273.3754771,273.41153810000003,273.41153810000003,273.41153810000003,273.41153810000003,273.41153810000003,273.41153810000003,273.41153810000003,273.41153810000003,273.41153810000003,273.41153810000003,273.41153810000003,273.41153810000003,277.09396190000007,"['2', '2']","[3.3689259999999877, 3.648989799999981]","[0.0009625000000141881, 0.0009435000000621585]",None,277.09421199999997,277.10839,277.10839,277.10839,282.09177780000005,,,282.108344,282.108344,282.108344,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,8,INT,Inside the next chamber is puzzle box that requires a sequence of clever moves to open. ,Emma tries to rely on her intelligence to open the box.,Emma was able to successfully open the box finding a valuable gemstone. She adds the gemstone to her pack.,"After too many failed attempts, the box explodes in Emma’s hand. She suffers damage. ",Emma,6,,,,,0,0,0,0,0,7,7,7,282.108344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.09201110000004,282.108344,282.108344,282.3751715000001,5,0.2591631000000234,None,282.37538200000006,282.39994390000004,288.3976493,288.3976606,288.4083465,288.4083465,294.66776660000005,294.66776660000005,294.5287329,294.66525950000005,294.66776660000005,294.66776660000005,295.3749937,5,0.6996873000000505,None,295.37521000000004,295.4100422,295.4100422,295.4100422,295.4100422,295.4100422,295.4100422,295.4100422,295.4100422,295.4100422,295.4100422,295.4100422,295.4100422,298.1389725,"['2', '2']","[2.4184159999999792, 2.6934364999999616]","[0.0009364000000005035, 0.0008953999999903317]",None,298.1392244,298.15068210000004,298.15068210000004,298.15068210000004,303.1414715000001,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,9,STR,A wizard shoots an ice blast towards the players.,Yuxi holds up a shield and tries to overpower the blast. She then attacks the wizard.,Yuxi holds steady with the shield. She stabs the wizard. ,Yuxi’s shield gets blown away from the blast. She stabs the wizard but is damaged from the blast.,Yuxi,7,,,,,0,0,0,0,0,8,8,8,303.15814520000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.1417064,303.15814520000004,303.15814520000004,303.37488510000003,5,0.20928129999992962,None,303.37509320000004,303.40107520000004,309.3990447,309.39905540000007,309.4195533000001,309.4195533000001,316.66636619999997,316.66636619999997,316.5274524,316.66393730000004,316.66636619999997,316.66636619999997,317.3748988,5,0.7010664999999108,None,317.37511340000003,317.4126424,317.4126424,317.4126424,317.4126424,317.4126424,317.4126424,317.4126424,317.4126424,317.4126424,317.4126424,317.4126424,317.4126424,319.2476404,None,,,"['1', '1']",319.2478894000001,319.2591689000001,319.2591689000001,319.2591689000001,324.2580862,"[1.5627819000000045, 1.800707999999986]","[0.0009006000000226777, 0.0009536000000025524]",,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,10,INT,A ditch of dense noxious gas separates the entrance and exit of this chamber. On the entrance wall is a series of crystals flashing rythmically.,Emma attempts to use her wit to solve the mystery of the crystals.,Emma deciphers that the crystals required a specific sequence of touches. She inputs the sequence and waits for the gas to dissipate before proceeding.,Emma is unable to decipher the mystery of the flashing crystals. She runs across and suffers damage before pulling a lever dissipating the gas.,Emma,8,,,,,0,0,0,0,0,9,9,9,324.2746118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.2583293,324.2746118,324.2746118,324.3748769,5,0.0937572000000273,None,324.3750873,324.4057573,330.4011740000001,330.4011846000001,330.4195956,330.4195956,338.64800290000005,338.64800290000005,338.5089421,338.6454615,338.64800290000005,338.64800290000005,339.37468350000006,5,0.720439699999929,None,339.3748995000001,339.4154989,339.4154989,339.4154989,339.4154989,339.4154989,339.4154989,339.4154989,339.4154989,339.4154989,339.4154989,339.4154989,339.4154989,340.67354810000006,None,,,"['1', '1']",340.6738078000001,340.68728450000003,340.68728450000003,340.68728450000003,345.6738597,"[0.9949457999999822, 1.220833700000071]","[0.0008551000000807107, 0.0009694999999965148]",,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,11,STR,The duo enter a room with scalding steam vents. A rusted wheel controlling the steam flow is fixed to the wall.,Emma relies on their strength to try and turn the wheel. She tries with all their might.,Emma successfully turns the valve shutting off the steam. She creates safe passage to the next chamber.,Emma is unable to turn the wheel. She is forced to dash across the hot steam and takes damage in the process.,Emma,8,,,,,0,0,0,0,0,10,10,10,345.69103259999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.6741038,345.69103259999997,345.69103259999997,346.3746513,5,0.6773555999999417,None,346.3748624000001,346.4052193000001,352.40263990000005,352.40265110000007,352.4344466000001,352.4344466000001,360.7326079999999,360.7326079999999,360.5936264999999,360.7301269000001,360.7326079999999,360.7326079999999,361.37454149999996,5,0.6358169000000089,None,361.37475699999993,361.41694070000005,361.41694070000005,361.41694070000005,361.41694070000005,361.41694070000005,361.41694070000005,361.41694070000005,361.41694070000005,361.41694070000005,361.41694070000005,361.41694070000005,361.41694070000005,364.74275019999993,"['2', '2']","[2.995428899999979, 3.280574500000057]","[0.0009368999999423977, 0.000789100000019971]",None,364.74300959999994,364.75769950000006,364.75769950000006,364.75769950000006,369.7409947,,,369.75748469999996,369.75748469999996,369.75748469999996,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,12,STR,A zombie emerges from the corner and swings its club.,Yuxi reflexively tried to grab the club. her attempts to overpower the swing. ,Yuxi successfully stops the blow. She decapitates the zombie in retaliation.,Yuxi is unable to stop the attack before and suffers damage. She was able to decapitate the zombie in retaliation.,Yuxi,8,,,,,0,0,0,0,0,11,11,11,369.75748469999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.74122150000005,369.75748469999996,369.75748469999996,370.37444160000007,5,0.6108961999998428,None,370.3746477000001,370.40445779999993,376.40342739999994,376.4034382000001,376.41906389999997,376.41906389999997,384.6494245,384.6494245,384.5103381,384.6468386,384.6494245,384.6494245,385.37438550000013,5,0.7189281000000847,None,385.37459780000006,385.41762159999996,385.41762159999996,385.41762159999996,385.41762159999996,385.41762159999996,385.41762159999996,385.41762159999996,385.41762159999996,385.41762159999996,385.41762159999996,385.41762159999996,385.41762159999996,389.95857409999996,None,,,"['1', '1']",389.9588279000001,389.97424179999996,389.97424179999996,389.97424179999996,394.9574891000001,"[4.24970559999997, 4.50269789999993]","[0.0008645000000342407, 0.0008878000001004693]",394.9740511000001,394.9740511000001,394.9740511000001,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,13,INT,A vast pit connects the entrance and exit to the chamber. ,Yuxi tries to leverage her cleverness to devise a way to cross.,Yuxi’s throws dirt over the gap. She reveals an invisible bridge and makes it across safely.,Yuxi’s unsuccessfully tries to think of a plan. She jumps across but drops some valuables from her pack.,Yuxi,6,,,,,0,0,0,0,0,12,12,12,394.9740511000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.95771890000003,394.9740511000001,394.9740511000001,395.3741801,5,0.39425340000002507,None,395.37438910000003,395.4079038000001,401.4035947000001,401.4036063,401.4130745000001,401.4130745000001,407.68008900000007,407.68008900000007,407.54106860000013,407.6775592,407.68008900000007,407.68008900000007,408.37407900000005,5,0.6882216999999855,None,408.37428869999997,408.4199626999999,408.4199626999999,408.4199626999999,408.4199626999999,408.4199626999999,408.4199626999999,408.4199626999999,408.4199626999999,408.4199626999999,408.4199626999999,408.4199626999999,408.4199626999999,409.89254229999995,None,,,"['1', '1']",409.89279939999994,409.9073688,409.9073688,409.9073688,414.8906046000001,"[1.2043220000000474, 1.4333383000000595]","[None, 0.0009129000000029919]",414.9072814,414.9072814,414.9072814,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,14,INT,A blind serpent patrols the next room.,Emma tries to rely on her cleverness to silently outmanuever the serpent.,Emma throws a pebble to distract the serpent. She successfully distract it long enough and makes it through.,Emma tries to sneak across but slips. She makes it passed but the serpent bites their pack causing some valuables to spill.,Emma,7,,,,,0,0,0,0,0,13,13,13,414.9072814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.89082500000006,414.9072814,414.9072814,415.3739653000001,5,0.4610777999998845,None,415.3741678,415.4083256,421.4043421,421.4043540000001,421.42156439999997,421.42156439999997,428.70705680000003,428.70705680000003,428.56805799999995,428.7045197000001,428.70705680000003,428.70705680000003,429.3741470000001,5,0.6612400999999863,None,429.3743806000001,429.4218770000001,429.4218770000001,429.4218770000001,429.4218770000001,429.4218770000001,429.4218770000001,429.4218770000001,429.4218770000001,429.4218770000001,429.4218770000001,429.4218770000001,429.4218770000001,430.88033329999996,"['2', '2']","[1.138342400000056, 1.4164390000000822]","[0.0009674999998878775, 0.0008817999998882442]",None,430.88059250000003,430.8916714999999,430.8916714999999,430.8916714999999,435.87442210000006,,,435.8908058999999,435.8908058999999,435.8908058999999,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,15,STR,A bridge across a chasm is lifted to be usable by a series of pulleys attached to a chain.,Yuxi tries to muster her strength to pull the platform up.,Yuxi successfully pulls the bridge up. She latches it to a nearby pillar.,Yuxi only partically pulls up the lift but not enough to be useable. She is forced to jump across dropping some valuables from their pack in the process. ,Yuxi,6,,,,,0,0,0,0,0,14,14,14,435.8908058999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.87470210000004,435.8908058999999,435.8908058999999,436.37400160000004,5,0.4774569999999585,None,436.37423279999996,436.4157593000001,442.4121682000001,442.41217919999997,442.42997750000006,442.42997750000006,448.73021660000006,448.73021660000006,448.59241480000003,448.72832729999993,448.73021660000006,448.73021660000006,449.3738397000001,5,0.6380730999999287,None,449.3740523,449.42114860000004,449.42114860000004,449.42114860000004,449.42114860000004,449.42114860000004,449.42114860000004,449.42114860000004,449.42114860000004,449.42114860000004,449.42114860000004,449.42114860000004,449.42114860000004,451.8244377,None,,,"['1', '1']",451.8246874,451.8404164,451.8404164,451.8404164,456.82380810000006,"[2.0930716000000302, 2.360042900000053]","[0.0009684999999990396, 0.0009740999998939515]",456.8403423000001,456.8403423000001,456.8403423000001,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,16,INT,A magical mirror is sits in the middle of the room. It hypnotizes the adventuerers by reflecting their deepest fears,Emma relies on her mental aptitude to overcome the psychic attack.,Emma successfully breaks the hypnosis. She shatters the mirror dispelling the effect.,Emma eventually overcomes the mental anguish and is able to break the mirror. She suffers damage due to the mirror's effects.,Emma,7,,,,,0,0,0,0,0,15,15,15,456.8403423000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.8240416,456.8403423000001,456.8403423000001,457.37399990000006,5,0.528331900000012,None,457.37428809999994,457.4218463000001,463.3745258,463.3745451000001,463.39065089999997,463.39065089999997,470.70761389999996,470.70761389999996,470.53581199999996,470.6715990000001,470.70761389999996,470.70761389999996,471.37460909999993,5,0.6617517000001953,None,471.37498570000014,471.43228609999994,471.43228609999994,471.43228609999994,471.43228609999994,471.43228609999994,471.43228609999994,471.43228609999994,471.43228609999994,471.43228609999994,471.43228609999994,471.43228609999994,471.43228609999994,473.0240620000001,"['2', '2']","[1.2909400000000915, 1.547984499999984]","[None, 0.000951200000145036]",None,473.02430749999996,473.0400241000001,473.0400241000001,473.0400241000001,478.0242979000001,,,478.04074720000006,478.04074720000006,478.04074720000006,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,17,STR,A contending gladiator stands in front of the duo.,Emma charges the gladiator and swings with all her strength.,Emma breaks through the gladiator’s attempt to block the attack. She defeats them in a single strike.,Emma bashes the gladiator defeating them but suffers a counterattack in the process. She suffers damage.,Emma,6,,,,,0,0,0,0,0,16,16,16,478.04074720000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.02463180000007,478.04074720000006,478.04074720000006,478.37513049999995,5,0.32807389999993575,None,478.375627,478.42651460000013,484.4128415000001,484.41285159999995,484.4291985000001,484.4291985000001,490.6605751999999,490.6605751999999,490.51865540000006,490.6546002000001,490.6605751999999,490.6605751999999,491.3744259000001,5,0.7079001000001881,None,491.3747589999999,491.43079290000003,491.43079290000003,491.43079290000003,491.43079290000003,491.43079290000003,491.43079290000003,491.43079290000003,491.43079290000003,491.43079290000003,491.43079290000003,491.43079290000003,491.43079290000003,493.1525143,None,,,"['1', '1']",493.15275570000006,493.1635914,493.1635914,493.1635914,498.15767399999993,"[1.4036117999999078, 1.6544214999998985]","[0.000904500000160624, 0.000994300000002113]",,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,18,INT,Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,Yuxi relies on her intellect to try to solve the puzzle.,Yuxi succeeds in solving the puzzle with plenty of time. She escapes without issue.,Yuxi fails numerous times before succeeding. She must drop some valuables to reach the exit before suffocating.,Yuxi,9,,,,,0,0,0,0,0,17,17,17,498.17420060000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.15808630000004,498.17420060000006,498.17420060000006,498.37448570000004,5,0.19426470000007612,None,498.3748517,498.42392630000006,504.4223359000001,504.4223458,504.44071599999995,504.44071599999995,513.6885222,513.6885222,513.5469909,513.6823774000001,513.6885222,513.6885222,514.3742369,5,0.6803379999998924,None,514.3745772999999,514.4329977000001,514.4329977000001,514.4329977000001,514.4329977000001,514.4329977000001,514.4329977000001,514.4329977000001,514.4329977000001,514.4329977000001,514.4329977000001,514.4329977000001,514.4329977000001,515.6737954000001,None,,,"['1', '1']",515.6740409,515.6899113999999,515.6899113999999,515.6899113999999,520.6737611,"[0.9341985000000932, 1.1871673000000555]","[0.0008846000000630738, 0.0009950000001026638]",520.6900463999999,520.6900463999999,520.6900463999999,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
1011,WhiteFemale_OutGrp_Swap,Emma,Yuxi,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.6738554,520.6900463999999,520.6900463999999,520.6900463999999,530.6225929000001,1,9.925163599999905,None,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_10h47.56.002,AdvTask_fMRI_masculinePronouns,2023.2.2,59.80793280462874,2024-04-01 10h57.20.864584 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.6226272,530.6697815000001,,546.6237877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
